original_index,imageid,predicted_category,prediction_probability,true_category,predicted_category_name
2995,img_2995,24,0.5443046,2585,Catégorie 24
2996,img_2996,7,0.8853093,1280,Catégorie 7
2997,img_2997,21,0.98321104,2522,Catégorie 21
2998,img_2998,20,0.211912,2403,Catégorie 20
2999,img_2999,13,0.19318412,50,Catégorie 13
3000,img_3000,23,0.16492103,2583,Catégorie 23
3001,img_3001,18,0.43059218,1140,Catégorie 18
3002,img_3002,24,0.2771001,1320,Catégorie 24
3003,img_3003,5,0.9754925,1160,Catégorie 5
3004,img_3004,0,0.46413463,2280,Catégorie 0
3005,img_3005,5,0.6199127,1160,Catégorie 5
3006,img_3006,5,0.92865556,1160,Catégorie 5
3007,img_3007,0,0.26983866,10,Catégorie 0
3008,img_3008,23,0.9853432,2583,Catégorie 23
3009,img_3009,23,0.9894739,2583,Catégorie 23
3010,img_3010,5,0.97559637,1160,Catégorie 5
3011,img_3011,12,0.43729764,1560,Catégorie 12
3012,img_3012,6,0.40895405,2280,Catégorie 6
3013,img_3013,5,0.96077275,1160,Catégorie 5
3014,img_3014,19,0.9220739,2403,Catégorie 19
3015,img_3015,14,0.8767744,1920,Catégorie 14
3016,img_3016,9,0.34501308,1300,Catégorie 9
3017,img_3017,1,0.616123,10,Catégorie 1
3018,img_3018,9,0.36493376,2583,Catégorie 9
3019,img_3019,5,0.9836137,1160,Catégorie 5
3020,img_3020,13,0.254166,1560,Catégorie 13
3021,img_3021,16,0.6185126,2060,Catégorie 16
3022,img_3022,4,0.32328877,1140,Catégorie 4
3023,img_3023,25,0.8072406,2705,Catégorie 25
3024,img_3024,1,0.37761518,1281,Catégorie 1
3025,img_3025,26,0.42623308,2905,Catégorie 26
3026,img_3026,14,0.9676366,1920,Catégorie 14
3027,img_3027,4,0.9007582,1140,Catégorie 4
3028,img_3028,8,0.6322019,1280,Catégorie 8
3029,img_3029,21,0.9823716,2522,Catégorie 21
3030,img_3030,23,0.9653928,2583,Catégorie 23
3031,img_3031,2,0.42225406,50,Catégorie 2
3032,img_3032,4,0.93144256,1140,Catégorie 4
3033,img_3033,16,0.36971033,1920,Catégorie 16
3034,img_3034,14,0.922412,1560,Catégorie 14
3035,img_3035,23,0.8840638,2583,Catégorie 23
3036,img_3036,3,0.3888695,1300,Catégorie 3
3037,img_3037,25,0.4705163,2705,Catégorie 25
3038,img_3038,7,0.79055655,1280,Catégorie 7
3039,img_3039,11,0.88859326,1302,Catégorie 11
3040,img_3040,4,0.32601058,1140,Catégorie 4
3041,img_3041,23,0.39919063,2583,Catégorie 23
3042,img_3042,22,0.18315025,2583,Catégorie 22
3043,img_3043,13,0.28110686,1320,Catégorie 13
3044,img_3044,20,0.24309422,2462,Catégorie 20
3045,img_3045,15,0.91341275,2585,Catégorie 15
3046,img_3046,18,0.9476358,2280,Catégorie 18
3047,img_3047,16,0.6936533,2060,Catégorie 16
3048,img_3048,23,0.92563725,2583,Catégorie 23
3049,img_3049,5,0.9857141,1160,Catégorie 5
3050,img_3050,16,0.35930112,2060,Catégorie 16
3051,img_3051,24,0.32784456,2583,Catégorie 24
3052,img_3052,26,0.97513527,2905,Catégorie 26
3053,img_3053,9,0.81556934,1300,Catégorie 9
3054,img_3054,8,0.6311401,1281,Catégorie 8
3055,img_3055,9,0.96048677,1300,Catégorie 9
3056,img_3056,2,0.17291643,1300,Catégorie 2
3057,img_3057,0,0.34165397,2280,Catégorie 0
3058,img_3058,8,0.701622,1281,Catégorie 8
3059,img_3059,11,0.9448842,1302,Catégorie 11
3060,img_3060,18,0.97563326,2280,Catégorie 18
3061,img_3061,18,0.7621199,2280,Catégorie 18
3062,img_3062,19,0.8630701,10,Catégorie 19
3063,img_3063,14,0.9630586,1920,Catégorie 14
3064,img_3064,8,0.13045718,1281,Catégorie 8
3065,img_3065,5,0.9956054,1160,Catégorie 5
3066,img_3066,13,0.8681675,1560,Catégorie 13
3067,img_3067,14,0.9116766,1920,Catégorie 14
3068,img_3068,9,0.40988162,1300,Catégorie 9
3069,img_3069,1,0.13149385,40,Catégorie 1
3070,img_3070,25,0.97631526,2705,Catégorie 25
3071,img_3071,22,0.6137786,2582,Catégorie 22
3072,img_3072,9,0.5463713,1280,Catégorie 9
3073,img_3073,13,0.085835025,2522,Catégorie 13
3074,img_3074,13,0.7055105,1560,Catégorie 13
3075,img_3075,13,0.36093637,1280,Catégorie 13
3076,img_3076,1,0.10068767,1281,Catégorie 1
3077,img_3077,21,0.9367345,2522,Catégorie 21
3078,img_3078,3,0.678247,60,Catégorie 3
3079,img_3079,12,0.6465094,1320,Catégorie 12
3080,img_3080,18,0.6490951,2280,Catégorie 18
3081,img_3081,25,0.8399021,2280,Catégorie 25
3082,img_3082,5,0.47754815,2403,Catégorie 5
3083,img_3083,23,0.61265695,2583,Catégorie 23
3084,img_3084,12,0.78259575,1560,Catégorie 12
3085,img_3085,4,0.84751374,1140,Catégorie 4
3086,img_3086,18,0.9938048,2280,Catégorie 18
3087,img_3087,14,0.30537844,2583,Catégorie 14
3088,img_3088,21,0.35624096,1140,Catégorie 21
3089,img_3089,23,0.9238447,2583,Catégorie 23
3090,img_3090,21,0.65522987,2522,Catégorie 21
3091,img_3091,14,0.95055676,1920,Catégorie 14
3092,img_3092,14,0.9740571,1920,Catégorie 14
3093,img_3093,25,0.9382987,2705,Catégorie 25
3094,img_3094,23,0.72280914,2583,Catégorie 23
3095,img_3095,16,0.33495826,2060,Catégorie 16
3096,img_3096,5,0.97922647,1160,Catégorie 5
3097,img_3097,16,0.70865655,1560,Catégorie 16
3098,img_3098,24,0.22779007,1560,Catégorie 24
3099,img_3099,16,0.5317485,2060,Catégorie 16
3100,img_3100,16,0.84610236,1560,Catégorie 16
3101,img_3101,5,0.864366,1160,Catégorie 5
3102,img_3102,19,0.33814582,2403,Catégorie 19
3103,img_3103,23,0.268403,2583,Catégorie 23
3104,img_3104,18,0.62953794,2280,Catégorie 18
3105,img_3105,18,0.9742245,2280,Catégorie 18
3106,img_3106,5,0.9209116,1160,Catégorie 5
3107,img_3107,25,0.56566864,2705,Catégorie 25
3108,img_3108,0,0.17386699,2280,Catégorie 0
3109,img_3109,14,0.6557711,1302,Catégorie 14
3110,img_3110,11,0.4172229,2583,Catégorie 11
3111,img_3111,1,0.8270427,40,Catégorie 1
3112,img_3112,9,0.29529876,1280,Catégorie 9
3113,img_3113,11,0.38184828,2585,Catégorie 11
3114,img_3114,25,0.55702883,2705,Catégorie 25
3115,img_3115,1,0.8289362,40,Catégorie 1
3116,img_3116,8,0.78157735,1281,Catégorie 8
3117,img_3117,13,0.36593163,2582,Catégorie 13
3118,img_3118,23,0.42429864,2583,Catégorie 23
3119,img_3119,13,0.90914243,1560,Catégorie 13
3120,img_3120,23,0.8399479,2583,Catégorie 23
3121,img_3121,18,0.9892597,2280,Catégorie 18
3122,img_3122,0,0.6053009,2403,Catégorie 0
3123,img_3123,9,0.7167473,1300,Catégorie 9
3124,img_3124,12,0.5876165,1320,Catégorie 12
3125,img_3125,1,0.55489343,2905,Catégorie 1
3126,img_3126,4,0.96209097,1140,Catégorie 4
3127,img_3127,25,0.8929654,2705,Catégorie 25
3128,img_3128,19,0.9752892,2403,Catégorie 19
3129,img_3129,8,0.46159148,1160,Catégorie 8
3130,img_3130,2,0.82018286,50,Catégorie 2
3131,img_3131,12,0.7343277,2583,Catégorie 12
3132,img_3132,26,0.9546322,2905,Catégorie 26
3133,img_3133,12,0.5977383,2060,Catégorie 12
3134,img_3134,7,0.2975483,1280,Catégorie 7
3135,img_3135,14,0.95142365,1920,Catégorie 14
3136,img_3136,7,0.32105595,1280,Catégorie 7
3137,img_3137,14,0.9688748,1920,Catégorie 14
3138,img_3138,13,0.65623814,1280,Catégorie 13
3139,img_3139,23,0.80119145,2583,Catégorie 23
3140,img_3140,12,0.99597543,1320,Catégorie 12
3141,img_3141,13,0.58756137,1560,Catégorie 13
3142,img_3142,9,0.9573841,1300,Catégorie 9
3143,img_3143,19,0.9881819,2403,Catégorie 19
3144,img_3144,6,0.94948757,1180,Catégorie 6
3145,img_3145,9,0.40036753,1300,Catégorie 9
3146,img_3146,1,0.3359582,40,Catégorie 1
3147,img_3147,26,0.67492944,10,Catégorie 26
3148,img_3148,13,0.6473588,1560,Catégorie 13
3149,img_3149,14,0.9425799,1920,Catégorie 14
3150,img_3150,26,0.35508135,2705,Catégorie 26
3151,img_3151,20,0.5724851,1160,Catégorie 20
3152,img_3152,13,0.16113569,2583,Catégorie 13
3153,img_3153,0,0.69048274,10,Catégorie 0
3154,img_3154,12,0.35349104,1280,Catégorie 12
3155,img_3155,23,0.25842538,2522,Catégorie 23
3156,img_3156,23,0.59320027,2583,Catégorie 23
3157,img_3157,18,0.98108864,2280,Catégorie 18
3158,img_3158,5,0.9646816,1160,Catégorie 5
3159,img_3159,18,0.6702912,2280,Catégorie 18
3160,img_3160,16,0.75017583,2060,Catégorie 16
3161,img_3161,18,0.444712,2280,Catégorie 18
3162,img_3162,11,0.6293926,1302,Catégorie 11
3163,img_3163,3,0.31210744,60,Catégorie 3
3164,img_3164,16,0.37324354,2060,Catégorie 16
3165,img_3165,24,0.28790316,2585,Catégorie 24
3166,img_3166,11,0.24253403,1180,Catégorie 11
3167,img_3167,23,0.90255415,2583,Catégorie 23
3168,img_3168,13,0.61060923,2582,Catégorie 13
3169,img_3169,16,0.9869529,2060,Catégorie 16
3170,img_3170,1,0.95573735,40,Catégorie 1
3171,img_3171,21,0.15627083,60,Catégorie 21
3172,img_3172,14,0.17614187,2060,Catégorie 14
3173,img_3173,12,0.9668627,1320,Catégorie 12
3174,img_3174,9,0.3595455,1300,Catégorie 9
3175,img_3175,21,0.30054337,2522,Catégorie 21
3176,img_3176,20,0.9709188,2462,Catégorie 20
3177,img_3177,19,0.9182619,2403,Catégorie 19
3178,img_3178,7,0.36355713,1280,Catégorie 7
3179,img_3179,25,0.8615511,2705,Catégorie 25
3180,img_3180,7,0.64091986,1300,Catégorie 7
3181,img_3181,22,0.97213227,2582,Catégorie 22
3182,img_3182,0,0.9267108,10,Catégorie 0
3183,img_3183,1,0.61571145,10,Catégorie 1
3184,img_3184,21,0.09936762,2522,Catégorie 21
3185,img_3185,5,0.9031076,1160,Catégorie 5
3186,img_3186,26,0.6755471,2705,Catégorie 26
3187,img_3187,4,0.23721772,1160,Catégorie 4
3188,img_3188,1,0.9171095,40,Catégorie 1
3189,img_3189,8,0.7769548,1280,Catégorie 8
3190,img_3190,12,0.277096,1281,Catégorie 12
3191,img_3191,1,0.88108456,40,Catégorie 1
3192,img_3192,18,0.41605628,2403,Catégorie 18
3193,img_3193,12,0.9564785,1320,Catégorie 12
3194,img_3194,9,0.65196604,1300,Catégorie 9
3195,img_3195,13,0.3935156,1320,Catégorie 13
3196,img_3196,19,0.24179272,1281,Catégorie 19
3197,img_3197,14,0.9676274,1920,Catégorie 14
3198,img_3198,12,0.49616563,1302,Catégorie 12
3199,img_3199,15,0.17374991,2280,Catégorie 15
3200,img_3200,13,0.391769,1920,Catégorie 13
3201,img_3201,18,0.30136806,2403,Catégorie 18
3202,img_3202,21,0.9772512,2522,Catégorie 21
3203,img_3203,19,0.09665848,2462,Catégorie 19
3204,img_3204,19,0.28332388,2060,Catégorie 19
3205,img_3205,24,0.1894178,1300,Catégorie 24
3206,img_3206,24,0.79901415,2585,Catégorie 24
3207,img_3207,9,0.79604185,1300,Catégorie 9
3208,img_3208,24,0.2675786,2583,Catégorie 24
3209,img_3209,24,0.42029744,2060,Catégorie 24
3210,img_3210,13,0.93917525,1560,Catégorie 13
3211,img_3211,18,0.60832363,2280,Catégorie 18
3212,img_3212,5,0.9696465,1160,Catégorie 5
3213,img_3213,6,0.42277107,2403,Catégorie 6
3214,img_3214,16,0.19664854,2583,Catégorie 16
3215,img_3215,21,0.8559256,2522,Catégorie 21
3216,img_3216,23,0.8375523,2583,Catégorie 23
3217,img_3217,8,0.2539296,1302,Catégorie 8
3218,img_3218,18,0.40618253,2280,Catégorie 18
3219,img_3219,23,0.99228597,2583,Catégorie 23
3220,img_3220,11,0.16966629,2522,Catégorie 11
3221,img_3221,18,0.73822284,2403,Catégorie 18
3222,img_3222,18,0.25758177,2403,Catégorie 18
3223,img_3223,12,0.88103014,1302,Catégorie 12
3224,img_3224,24,0.43055093,1300,Catégorie 24
3225,img_3225,26,0.99975914,2462,Catégorie 26
3226,img_3226,3,0.8069934,60,Catégorie 3
3227,img_3227,12,0.3901966,2522,Catégorie 12
3228,img_3228,13,0.27340484,1560,Catégorie 13
3229,img_3229,19,0.5133624,2403,Catégorie 19
3230,img_3230,16,0.6494104,2060,Catégorie 16
3231,img_3231,13,0.9871466,1560,Catégorie 13
3232,img_3232,4,0.3201011,1280,Catégorie 4
3233,img_3233,14,0.6040476,1280,Catégorie 14
3234,img_3234,7,0.3095335,2582,Catégorie 7
3235,img_3235,25,0.50261605,2705,Catégorie 25
3236,img_3236,20,0.747945,2462,Catégorie 20
3237,img_3237,24,0.3821887,2583,Catégorie 24
3238,img_3238,13,0.42036644,1560,Catégorie 13
3239,img_3239,25,0.5247465,10,Catégorie 25
3240,img_3240,8,0.6418869,1281,Catégorie 8
3241,img_3241,23,0.9899421,2583,Catégorie 23
3242,img_3242,11,0.99627507,1302,Catégorie 11
3243,img_3243,8,0.57729065,10,Catégorie 8
3244,img_3244,1,0.13636248,1160,Catégorie 1
3245,img_3245,24,0.9769497,2585,Catégorie 24
3246,img_3246,22,0.30664504,2060,Catégorie 22
3247,img_3247,14,0.66097134,1920,Catégorie 14
3248,img_3248,4,0.84266347,1140,Catégorie 4
3249,img_3249,9,0.8926697,1300,Catégorie 9
3250,img_3250,0,0.43985784,10,Catégorie 0
3251,img_3251,0,0.518872,2403,Catégorie 0
3252,img_3252,12,0.26827714,1320,Catégorie 12
3253,img_3253,22,0.9637349,2582,Catégorie 22
3254,img_3254,14,0.4979112,1920,Catégorie 14
3255,img_3255,18,0.24123041,10,Catégorie 18
3256,img_3256,11,0.9481475,1302,Catégorie 11
3257,img_3257,23,0.94939226,2583,Catégorie 23
3258,img_3258,18,0.9066032,10,Catégorie 18
3259,img_3259,2,0.76190305,50,Catégorie 2
3260,img_3260,20,0.60049176,40,Catégorie 20
3261,img_3261,14,0.99412066,1920,Catégorie 14
3262,img_3262,0,0.7644797,2705,Catégorie 0
3263,img_3263,12,0.92975897,1320,Catégorie 12
3264,img_3264,16,0.9689455,2060,Catégorie 16
3265,img_3265,19,0.9147101,2403,Catégorie 19
3266,img_3266,21,0.9567004,2522,Catégorie 21
3267,img_3267,0,0.83484143,10,Catégorie 0
3268,img_3268,16,0.93033075,1560,Catégorie 16
3269,img_3269,24,0.8578105,2585,Catégorie 24
3270,img_3270,21,0.96363527,2522,Catégorie 21
3271,img_3271,9,0.49286965,1280,Catégorie 9
3272,img_3272,4,0.28307673,1281,Catégorie 4
3273,img_3273,24,0.17291307,2522,Catégorie 24
3274,img_3274,22,0.32473937,2585,Catégorie 22
3275,img_3275,19,0.40339372,2403,Catégorie 19
3276,img_3276,5,0.9505071,1160,Catégorie 5
3277,img_3277,18,0.42051482,10,Catégorie 18
3278,img_3278,3,0.99450326,60,Catégorie 3
3279,img_3279,24,0.27143303,2583,Catégorie 24
3280,img_3280,12,0.9163555,40,Catégorie 12
3281,img_3281,0,0.552091,2280,Catégorie 0
3282,img_3282,18,0.5586947,2403,Catégorie 18
3283,img_3283,25,0.71430427,10,Catégorie 25
3284,img_3284,4,0.2518831,2462,Catégorie 4
3285,img_3285,23,0.92649716,2583,Catégorie 23
3286,img_3286,12,0.96347815,1320,Catégorie 12
3287,img_3287,4,0.2011122,1180,Catégorie 4
3288,img_3288,8,0.21576451,2585,Catégorie 8
3289,img_3289,21,0.9892258,2522,Catégorie 21
3290,img_3290,0,0.9301724,2403,Catégorie 0
3291,img_3291,9,0.9583139,1300,Catégorie 9
3292,img_3292,24,0.6321234,1300,Catégorie 24
3293,img_3293,7,0.31562465,1280,Catégorie 7
3294,img_3294,0,0.7094937,2403,Catégorie 0
3295,img_3295,24,0.9725212,2585,Catégorie 24
3296,img_3296,13,0.28453925,2060,Catégorie 13
3297,img_3297,24,0.1786253,2585,Catégorie 24
3298,img_3298,14,0.9719201,1920,Catégorie 14
3299,img_3299,13,0.31942713,1560,Catégorie 13
3300,img_3300,11,0.3524547,1302,Catégorie 11
3301,img_3301,17,0.9513451,2220,Catégorie 17
3302,img_3302,25,0.28581408,1140,Catégorie 25
3303,img_3303,9,0.8918679,1300,Catégorie 9
3304,img_3304,4,0.58584905,1140,Catégorie 4
3305,img_3305,22,0.30393428,2585,Catégorie 22
3306,img_3306,7,0.45895106,1302,Catégorie 7
3307,img_3307,7,0.27599818,1281,Catégorie 7
3308,img_3308,16,0.2943189,2522,Catégorie 16
3309,img_3309,19,0.43044224,2403,Catégorie 19
3310,img_3310,18,0.2128174,1280,Catégorie 18
3311,img_3311,5,0.90631765,1160,Catégorie 5
3312,img_3312,16,0.9982242,2060,Catégorie 16
3313,img_3313,21,0.14737281,2583,Catégorie 21
3314,img_3314,25,0.5022228,2280,Catégorie 25
3315,img_3315,23,0.53990406,2583,Catégorie 23
3316,img_3316,8,0.44615185,1302,Catégorie 8
3317,img_3317,23,0.4658472,1281,Catégorie 23
3318,img_3318,0,0.6554435,10,Catégorie 0
3319,img_3319,16,0.99368036,2060,Catégorie 16
3320,img_3320,12,0.41480812,1320,Catégorie 12
3321,img_3321,23,0.1918673,2522,Catégorie 23
3322,img_3322,7,0.6038804,1280,Catégorie 7
3323,img_3323,16,0.24687096,2060,Catégorie 16
3324,img_3324,2,0.99570256,50,Catégorie 2
3325,img_3325,0,0.92427856,10,Catégorie 0
3326,img_3326,14,0.8797511,1320,Catégorie 14
3327,img_3327,23,0.90464234,2583,Catégorie 23
3328,img_3328,22,0.9401433,2582,Catégorie 22
3329,img_3329,19,0.79601794,2403,Catégorie 19
3330,img_3330,23,0.98500353,2583,Catégorie 23
3331,img_3331,16,0.6682129,2060,Catégorie 16
3332,img_3332,22,0.739772,1560,Catégorie 22
3333,img_3333,6,0.67363393,1180,Catégorie 6
3334,img_3334,7,0.4850117,1300,Catégorie 7
3335,img_3335,14,0.98553747,2060,Catégorie 14
3336,img_3336,5,0.98639375,1160,Catégorie 5
3337,img_3337,7,0.40994677,1280,Catégorie 7
3338,img_3338,23,0.418302,2583,Catégorie 23
3339,img_3339,22,0.2976609,1560,Catégorie 22
3340,img_3340,21,0.5847942,2522,Catégorie 21
3341,img_3341,8,0.46425614,1280,Catégorie 8
3342,img_3342,0,0.20088883,2403,Catégorie 0
3343,img_3343,23,0.3736747,2583,Catégorie 23
3344,img_3344,20,0.25932586,40,Catégorie 20
3345,img_3345,11,0.98228216,1302,Catégorie 11
3346,img_3346,22,0.74818337,2582,Catégorie 22
3347,img_3347,23,0.9981407,2583,Catégorie 23
3348,img_3348,12,0.5239831,2522,Catégorie 12
3349,img_3349,14,0.9705518,1920,Catégorie 14
3350,img_3350,21,0.886609,2522,Catégorie 21
3351,img_3351,5,0.9948021,1160,Catégorie 5
3352,img_3352,23,0.8469291,2583,Catégorie 23
3353,img_3353,13,0.9027349,2582,Catégorie 13
3354,img_3354,8,0.3927304,1281,Catégorie 8
3355,img_3355,24,0.4418084,2583,Catégorie 24
3356,img_3356,19,0.9044806,2462,Catégorie 19
3357,img_3357,24,0.72047096,40,Catégorie 24
3358,img_3358,18,0.9846992,2280,Catégorie 18
3359,img_3359,12,0.97377926,1320,Catégorie 12
3360,img_3360,16,0.93598986,2060,Catégorie 16
3361,img_3361,14,0.9111973,1920,Catégorie 14
3362,img_3362,4,0.19817024,1140,Catégorie 4
3363,img_3363,18,0.5024214,2280,Catégorie 18
3364,img_3364,25,0.32410502,2705,Catégorie 25
3365,img_3365,16,0.20988344,10,Catégorie 16
3366,img_3366,5,0.93598276,1160,Catégorie 5
3367,img_3367,0,0.3021576,2280,Catégorie 0
3368,img_3368,21,0.38156393,2522,Catégorie 21
3369,img_3369,13,0.97651947,1560,Catégorie 13
3370,img_3370,23,0.91833216,2583,Catégorie 23
3371,img_3371,0,0.32861763,2403,Catégorie 0
3372,img_3372,10,0.9726407,1301,Livres
3373,img_3373,16,0.21360977,2060,Catégorie 16
3374,img_3374,19,0.9320752,2403,Catégorie 19
3375,img_3375,9,0.41327205,2583,Catégorie 9
3376,img_3376,6,0.32903376,1320,Catégorie 6
3377,img_3377,22,0.19984326,2060,Catégorie 22
3378,img_3378,18,0.34401938,2705,Catégorie 18
3379,img_3379,19,0.5719781,2403,Catégorie 19
3380,img_3380,4,0.18344747,2462,Catégorie 4
3381,img_3381,13,0.96903044,1560,Catégorie 13
3382,img_3382,10,0.54677534,1281,Livres
3383,img_3383,18,0.78030705,2280,Catégorie 18
3384,img_3384,20,0.09608549,2462,Catégorie 20
3385,img_3385,0,0.7745602,10,Catégorie 0
3386,img_3386,6,0.1268803,1180,Catégorie 6
3387,img_3387,25,0.9611776,2705,Catégorie 25
3388,img_3388,9,0.9206905,1300,Catégorie 9
3389,img_3389,20,0.63772213,2462,Catégorie 20
3390,img_3390,16,0.23823346,2585,Catégorie 16
3391,img_3391,22,0.90527,2585,Catégorie 22
3392,img_3392,3,0.97358227,60,Catégorie 3
3393,img_3393,24,0.38927606,2582,Catégorie 24
3394,img_3394,23,0.89654464,2583,Catégorie 23
3395,img_3395,24,0.6569956,2585,Catégorie 24
3396,img_3396,23,0.96935713,2583,Catégorie 23
3397,img_3397,9,0.6973057,1281,Catégorie 9
3398,img_3398,5,0.8188568,1160,Catégorie 5
3399,img_3399,9,0.5929805,1300,Catégorie 9
3400,img_3400,22,0.3602718,2060,Catégorie 22
3401,img_3401,8,0.7186962,2522,Catégorie 8
3402,img_3402,13,0.3036303,1560,Catégorie 13
3403,img_3403,12,0.16783865,2583,Catégorie 12
3404,img_3404,24,0.97350127,2585,Catégorie 24
3405,img_3405,23,0.48503274,2583,Catégorie 23
3406,img_3406,8,0.45704195,1281,Catégorie 8
3407,img_3407,12,0.26131365,1320,Catégorie 12
3408,img_3408,12,0.9715081,1320,Catégorie 12
3409,img_3409,23,0.75508595,2583,Catégorie 23
3410,img_3410,21,0.4864159,1560,Catégorie 21
3411,img_3411,24,0.18563092,2060,Catégorie 24
3412,img_3412,16,0.55035824,2060,Catégorie 16
3413,img_3413,7,0.7367606,1280,Catégorie 7
3414,img_3414,1,0.5115325,40,Catégorie 1
3415,img_3415,7,0.9094861,1280,Catégorie 7
3416,img_3416,23,0.9902615,2583,Catégorie 23
3417,img_3417,13,0.75347674,1920,Catégorie 13
3418,img_3418,7,0.77923304,1280,Catégorie 7
3419,img_3419,11,0.947172,1300,Catégorie 11
3420,img_3420,14,0.85518926,1920,Catégorie 14
3421,img_3421,26,0.41158113,2905,Catégorie 26
3422,img_3422,3,0.9537344,60,Catégorie 3
3423,img_3423,9,0.5281354,1300,Catégorie 9
3424,img_3424,24,0.40721816,1280,Catégorie 24
3425,img_3425,23,0.9942093,2583,Catégorie 23
3426,img_3426,22,0.4092383,2583,Catégorie 22
3427,img_3427,0,0.36996055,10,Catégorie 0
3428,img_3428,22,0.6869752,2583,Catégorie 22
3429,img_3429,23,0.9105475,2583,Catégorie 23
3430,img_3430,1,0.94309705,40,Catégorie 1
3431,img_3431,23,0.94577074,2583,Catégorie 23
3432,img_3432,9,0.8395283,1300,Catégorie 9
3433,img_3433,19,0.6735527,2403,Catégorie 19
3434,img_3434,2,0.5329506,2522,Catégorie 2
3435,img_3435,14,0.96557426,1560,Catégorie 14
3436,img_3436,21,0.3876966,2583,Catégorie 21
3437,img_3437,20,0.8698095,2462,Catégorie 20
3438,img_3438,17,0.40016463,2220,Catégorie 17
3439,img_3439,25,0.8881929,2705,Catégorie 25
3440,img_3440,18,0.40464765,2403,Catégorie 18
3441,img_3441,23,0.35999724,2583,Catégorie 23
3442,img_3442,16,0.920401,2060,Catégorie 16
3443,img_3443,13,0.9776463,1560,Catégorie 13
3444,img_3444,26,0.8935024,1281,Catégorie 26
3445,img_3445,1,0.7313962,2280,Catégorie 1
3446,img_3446,3,0.5057286,60,Catégorie 3
3447,img_3447,11,0.39069676,1280,Catégorie 11
3448,img_3448,10,0.1252842,1560,Livres
3449,img_3449,5,0.12909052,2583,Catégorie 5
3450,img_3450,23,0.9895593,2583,Catégorie 23
3451,img_3451,18,0.38835156,2280,Catégorie 18
3452,img_3452,25,0.9157857,2705,Catégorie 25
3453,img_3453,0,0.9405911,1281,Catégorie 0
3454,img_3454,9,0.58222896,1300,Catégorie 9
3455,img_3455,15,0.9406084,1940,Catégorie 15
3456,img_3456,4,0.4764029,1140,Catégorie 4
3457,img_3457,0,0.4301716,2280,Catégorie 0
3458,img_3458,0,0.6916354,10,Catégorie 0
3459,img_3459,16,0.58224404,2060,Catégorie 16
3460,img_3460,2,0.5969669,50,Catégorie 2
3461,img_3461,18,0.6649668,2280,Catégorie 18
3462,img_3462,14,0.99504757,1920,Catégorie 14
3463,img_3463,16,0.18895887,2220,Catégorie 16
3464,img_3464,21,0.088815525,2585,Catégorie 21
3465,img_3465,5,0.9922415,1160,Catégorie 5
3466,img_3466,7,0.45280126,1280,Catégorie 7
3467,img_3467,23,0.97304416,2583,Catégorie 23
3468,img_3468,1,0.90375394,40,Catégorie 1
3469,img_3469,24,0.49106628,2220,Catégorie 24
3470,img_3470,16,0.34692416,2060,Catégorie 16
3471,img_3471,24,0.9831082,2585,Catégorie 24
3472,img_3472,13,0.9528952,1560,Catégorie 13
3473,img_3473,21,0.5955439,2522,Catégorie 21
3474,img_3474,2,0.19221516,2583,Catégorie 2
3475,img_3475,10,0.20343141,1301,Livres
3476,img_3476,14,0.19010283,1280,Catégorie 14
3477,img_3477,16,0.8081255,2060,Catégorie 16
3478,img_3478,6,0.98265404,1180,Catégorie 6
3479,img_3479,5,0.9512148,1160,Catégorie 5
3480,img_3480,22,0.5604242,1302,Catégorie 22
3481,img_3481,14,0.98447037,1920,Catégorie 14
3482,img_3482,13,0.96783686,1560,Catégorie 13
3483,img_3483,15,0.36072364,2522,Catégorie 15
3484,img_3484,18,0.94310427,2280,Catégorie 18
3485,img_3485,23,0.9930869,2583,Catégorie 23
3486,img_3486,0,0.4467157,2403,Catégorie 0
3487,img_3487,7,0.28827843,1300,Catégorie 7
3488,img_3488,15,0.1487939,1180,Catégorie 15
3489,img_3489,16,0.4584366,1280,Catégorie 16
3490,img_3490,13,0.35208085,2582,Catégorie 13
3491,img_3491,7,0.33808094,1280,Catégorie 7
3492,img_3492,21,0.92304176,2522,Catégorie 21
3493,img_3493,23,0.80119145,2583,Catégorie 23
3494,img_3494,23,0.95300853,2583,Catégorie 23
3495,img_3495,19,0.3427249,2280,Catégorie 19
3496,img_3496,2,0.8162521,2462,Catégorie 2
3497,img_3497,14,0.9833281,1920,Catégorie 14
3498,img_3498,2,0.27971655,2522,Catégorie 2
3499,img_3499,11,0.6879746,1302,Catégorie 11
3500,img_3500,21,0.25557354,2462,Catégorie 21
3501,img_3501,5,0.3258284,40,Catégorie 5
3502,img_3502,23,0.94863087,2583,Catégorie 23
3503,img_3503,4,0.95300347,1140,Catégorie 4
3504,img_3504,19,0.90753263,2403,Catégorie 19
3505,img_3505,13,0.5169842,2060,Catégorie 13
3506,img_3506,9,0.30688798,2585,Catégorie 9
3507,img_3507,14,0.66197115,2220,Catégorie 14
3508,img_3508,24,0.38510406,1300,Catégorie 24
3509,img_3509,1,0.28387696,1281,Catégorie 1
3510,img_3510,12,0.75189275,1320,Catégorie 12
3511,img_3511,18,0.9517692,2280,Catégorie 18
3512,img_3512,15,0.8154657,2220,Catégorie 15
3513,img_3513,23,0.72286576,2583,Catégorie 23
3514,img_3514,23,0.994395,2583,Catégorie 23
