original_index,imageid,predicted_category,prediction_probability,true_category,predicted_category_name
3841,img_3841,60,0.6797734988620737,60,Consoles
3842,img_3842,1140,0.3728467925965927,1280,TV
3843,img_3843,2522,0.3406369766260765,2585,Équipement bébé
3844,img_3844,2582,0.17077767151339077,1320,Matériel & accessoires
3845,img_3845,1940,0.26251224234970855,1940,Instrument musique
3846,img_3846,1920,0.964273858801201,1560,Musique amplifiée
3847,img_3847,1920,0.1971503134402866,2060,Musique amplifiée
3848,img_3848,1920,0.9487002852444273,1920,Musique amplifiée
3849,img_3849,1920,0.7002543656709833,2060,Musique amplifiée
3850,img_3850,2220,0.834497969273535,2220,Puériculture
3851,img_3851,1160,0.9676805257745446,1160,Électroménager
3852,img_3852,1140,0.8530783563856308,1140,TV
3853,img_3853,2583,0.8113518801701162,2583,Articles sport
3854,img_3854,2705,0.36952293321438945,10,Accessoires console
3855,img_3855,2060,0.18094305193030233,1560,Articles soins
3856,img_3856,1280,0.26453001368068063,2583,Accessoires téléphones
3857,img_3857,2585,0.4605221112645233,2583,Sports & Loisirs
3858,img_3858,2403,0.4898793969175083,2403,Livres en langues étrangères
3859,img_3859,2060,0.1906929296775917,2060,Articles soins
3860,img_3860,50,0.270447010299986,50,Jouets & Jeux
3861,img_3861,2583,0.964258189754998,2583,Articles sport
3862,img_3862,1940,0.3380875740716446,2583,Instrument musique
3863,img_3863,2585,0.20609645135372967,1560,Sports & Loisirs
3864,img_3864,1302,0.24113017232452547,1320,Jeux vidéo rétro
3865,img_3865,1280,0.11927076173555866,60,Accessoires téléphones
3866,img_3866,2583,0.9662370385646896,2583,Articles sport
3867,img_3867,2522,0.3401303806495189,2522,Équipement bébé
3868,img_3868,2060,0.19622302683724563,2060,Articles soins
3869,img_3869,1302,0.17721831802934185,1281,Jeux vidéo rétro
3870,img_3870,1560,0.7879749671998589,1560,Photos
3871,img_3871,2522,0.6618982858302997,2522,Équipement bébé
3872,img_3872,1920,0.9760681296989937,1920,Musique amplifiée
3873,img_3873,1140,0.24525368578529197,1320,TV
3874,img_3874,2280,0.5048054795049153,2280,Jeux vidéo
3875,img_3875,1300,0.6868532813320859,1280,Jeux vidéo ancien
3876,img_3876,40,0.16257627906163058,2280,DVD & Films
3877,img_3877,40,0.2765880429463326,1180,DVD & Films
3878,img_3878,1320,0.21619421998990643,1320,CD
3879,img_3879,1300,0.21555064939555682,1300,Jeux vidéo ancien
3880,img_3880,1160,0.4481128565647351,1160,Électroménager
3881,img_3881,2583,0.3251271212275033,2583,Articles sport
3882,img_3882,1320,0.84086108550444,1320,CD
3883,img_3883,1160,0.2829249509264423,10,Électroménager
3884,img_3884,2705,0.8989346917945857,2705,Accessoires console
3885,img_3885,1140,0.7749796560604445,1140,TV
3886,img_3886,1160,0.9225156933096984,1160,Électroménager
3887,img_3887,2522,0.9565279771746502,2522,Équipement bébé
3888,img_3888,1280,0.3831024854509989,2462,Accessoires téléphones
3889,img_3889,2403,0.46883828735695116,2403,Livres en langues étrangères
3890,img_3890,2522,0.1268603965577921,2522,Équipement bébé
3891,img_3891,2582,0.5696860337621593,2582,Matériel & accessoires
3892,img_3892,60,0.29059870374195296,50,Consoles
3893,img_3893,2585,0.19871137672156095,1320,Sports & Loisirs
3894,img_3894,1160,0.9789203578741578,1160,Électroménager
3895,img_3895,1920,0.9682327580394271,1920,Musique amplifiée
3896,img_3896,2585,0.24787769653977212,2583,Sports & Loisirs
3897,img_3897,1281,0.1631482893532753,2060,Téléphonie fixe
3898,img_3898,2585,0.1733975474543366,2585,Sports & Loisirs
3899,img_3899,1300,0.7719913208344076,1280,Jeux vidéo ancien
3900,img_3900,1160,0.1699848834806868,1160,Électroménager
3901,img_3901,1560,0.36118128258895826,1300,Photos
3902,img_3902,2583,0.803669382681042,2583,Articles sport
3903,img_3903,2583,0.941570182435928,2583,Articles sport
3904,img_3904,1140,0.1802576946165475,1302,TV
3905,img_3905,50,0.30965539870287995,50,Jouets & Jeux
3906,img_3906,50,0.2626101504170387,2583,Jouets & Jeux
3907,img_3907,1160,0.4777416650500666,1160,Électroménager
3908,img_3908,2585,0.13363167738507276,1560,Sports & Loisirs
3909,img_3909,2060,0.39931130502260925,2060,Articles soins
3910,img_3910,1302,0.3787046008360173,1302,Jeux vidéo rétro
3911,img_3911,2583,0.9591150707486958,2583,Articles sport
3912,img_3912,1560,0.14607454552825996,2583,Photos
3913,img_3913,1920,0.9504440044336633,1920,Musique amplifiée
3914,img_3914,2280,0.6281328422102618,2280,Jeux vidéo
3915,img_3915,50,0.6966665797177576,50,Jouets & Jeux
3916,img_3916,1300,0.26973351069838225,1300,Jeux vidéo ancien
3917,img_3917,40,0.21559629398086577,2280,DVD & Films
3918,img_3918,2705,0.7929538970063822,2705,Accessoires console
3919,img_3919,2280,0.3094148166128619,1180,Jeux vidéo
3920,img_3920,1281,0.14779730092535712,1180,Téléphonie fixe
3921,img_3921,1320,0.24409801352572097,1320,CD
3922,img_3922,1920,0.989791525961386,1920,Musique amplifiée
3923,img_3923,1280,0.2639699133636709,1180,Accessoires téléphones
3924,img_3924,1160,0.14293397312688652,2522,Électroménager
3925,img_3925,2583,0.4099902529533238,2583,Articles sport
3926,img_3926,2060,0.22453762175777583,1940,Articles soins
3927,img_3927,1300,0.40889180436795636,1280,Jeux vidéo ancien
3928,img_3928,1320,0.39734615822920316,1300,CD
3929,img_3929,1560,0.5830691294277927,1560,Photos
3930,img_3930,2522,0.9572748876936154,2522,Équipement bébé
3931,img_3931,1140,0.9244502759239123,1140,TV
3932,img_3932,2462,0.3128585538789928,10,Fournitures bureau
3933,img_3933,1920,0.9833318076709222,1920,Musique amplifiée
3934,img_3934,2403,0.30103506455083934,2403,Livres en langues étrangères
3935,img_3935,1560,0.2919521440415397,2522,Photos
3936,img_3936,2280,0.25696500142410356,2522,Jeux vidéo
3937,img_3937,1300,0.46685334218981245,1300,Jeux vidéo ancien
3938,img_3938,1300,0.24318781283549318,1300,Jeux vidéo ancien
3939,img_3939,1920,0.7024815064522619,1920,Musique amplifiée
3940,img_3940,2280,0.40402773676459064,2280,Jeux vidéo
3941,img_3941,2462,0.7170916579357183,2462,Fournitures bureau
3942,img_3942,2582,0.15495826544972505,2403,Matériel & accessoires
3943,img_3943,2583,0.676465135731956,2583,Articles sport
3944,img_3944,2522,0.2796370448011618,2522,Équipement bébé
3945,img_3945,1302,0.357701970550637,1302,Jeux vidéo rétro
3946,img_3946,1140,0.27221192713652337,1140,TV
3947,img_3947,1160,0.9078834696692447,1160,Électroménager
3948,img_3948,2462,0.200375400477626,2403,Fournitures bureau
3949,img_3949,50,0.4832323570432638,50,Jouets & Jeux
3950,img_3950,1302,0.1489258160868737,1320,Jeux vidéo rétro
3951,img_3951,1300,0.3028989516759257,1300,Jeux vidéo ancien
3952,img_3952,1281,0.146622942229602,2220,Téléphonie fixe
3953,img_3953,2462,0.1965952827749644,2220,Fournitures bureau
3954,img_3954,10,0.32188370598028615,10,Livres
3955,img_3955,1320,0.21613272648968612,1302,CD
3956,img_3956,1320,0.18857453469598268,2585,CD
3957,img_3957,60,0.9231175457944741,50,Consoles
3958,img_3958,1920,0.9502139086375078,1920,Musique amplifiée
3959,img_3959,2280,0.3904934146338767,2280,Jeux vidéo
3960,img_3960,1281,0.35921473252317726,1281,Téléphonie fixe
3961,img_3961,2522,0.7481719041120294,2522,Équipement bébé
3962,img_3962,1300,0.5890869342375659,1280,Jeux vidéo ancien
3963,img_3963,60,0.29016459260464555,2583,Consoles
3964,img_3964,2522,0.4278619826891766,2522,Équipement bébé
3965,img_3965,2060,0.32005848579979845,2060,Articles soins
3966,img_3966,1302,0.2323655935916127,2583,Jeux vidéo rétro
3967,img_3967,2403,0.9242158378896567,2403,Livres en langues étrangères
3968,img_3968,2705,0.9476944998113427,2705,Accessoires console
3969,img_3969,2585,0.2634190251532394,2585,Sports & Loisirs
3970,img_3970,1160,0.8964520288339036,1160,Électroménager
3971,img_3971,2583,0.3150129770139879,2583,Articles sport
3972,img_3972,2060,0.3336010760901956,1920,Articles soins
3973,img_3973,1160,0.6329336087165873,1160,Électroménager
3974,img_3974,1140,0.9000332788113548,1140,TV
3975,img_3975,2583,0.5088116032388953,2583,Articles sport
3976,img_3976,1300,0.16031453687252295,2583,Jeux vidéo ancien
3977,img_3977,1280,0.30127941762549554,1302,Accessoires téléphones
3978,img_3978,2583,0.33755531790199317,1300,Articles sport
3979,img_3979,2060,0.2385830459038642,2060,Articles soins
3980,img_3980,1300,0.3768432923704574,1280,Jeux vidéo ancien
3981,img_3981,1301,0.43337138445487616,1301,Consoles rétro
3982,img_3982,1560,0.36756012774975466,2583,Photos
3983,img_3983,2522,0.49213207992549557,2583,Équipement bébé
3984,img_3984,2060,0.14471999861918117,1302,Articles soins
3985,img_3985,2462,0.8393869383605999,2462,Fournitures bureau
3986,img_3986,2705,0.601670171573418,2705,Accessoires console
3987,img_3987,1281,0.35985187330526136,1280,Téléphonie fixe
3988,img_3988,1300,0.47136028505480926,50,Jeux vidéo ancien
3989,img_3989,1280,0.33971445708227516,1320,Accessoires téléphones
3990,img_3990,1560,0.5746032303884824,2585,Photos
3991,img_3991,2582,0.26289095209627894,2582,Matériel & accessoires
3992,img_3992,1302,0.24621651386907603,2220,Jeux vidéo rétro
3993,img_3993,2280,0.5666703149444978,2280,Jeux vidéo
3994,img_3994,2582,0.3903386053262427,2582,Matériel & accessoires
3995,img_3995,2582,0.31392882268693717,1560,Matériel & accessoires
3996,img_3996,1300,0.7538775306535828,1300,Jeux vidéo ancien
3997,img_3997,1320,0.6862473436320733,1920,CD
3998,img_3998,2705,0.5017157463820306,10,Accessoires console
3999,img_3999,1920,0.8123641513618458,1920,Musique amplifiée
4000,img_4000,50,0.40785087692702965,50,Jouets & Jeux
4001,img_4001,1560,0.6489292627340547,1560,Photos
4002,img_4002,2060,0.16951122365573226,1280,Articles soins
4003,img_4003,2583,0.3520831163716051,2583,Articles sport
4004,img_4004,1560,0.21335083548981382,1920,Photos
4005,img_4005,2462,0.5849414832355412,2583,Fournitures bureau
4006,img_4006,1560,0.31620680742237034,1560,Photos
4007,img_4007,1920,0.9198763998146198,1920,Musique amplifiée
4008,img_4008,2403,0.28620843376727567,2403,Livres en langues étrangères
4009,img_4009,1560,0.3878552534054903,1560,Photos
4010,img_4010,50,0.2588379465815407,2583,Jouets & Jeux
4011,img_4011,1320,0.15429126246312494,2582,CD
4012,img_4012,2705,0.9218636653287076,2705,Accessoires console
4013,img_4013,2905,0.46622686346441583,10,Instruments musique
4014,img_4014,1300,0.6641277401521282,1300,Jeux vidéo ancien
4015,img_4015,2585,0.8604191743698124,2585,Sports & Loisirs
4016,img_4016,1302,0.17263315156120015,1320,Jeux vidéo rétro
4017,img_4017,1920,0.29384931227112043,1920,Musique amplifiée
4018,img_4018,1920,0.9536073642218752,1920,Musique amplifiée
4019,img_4019,1560,0.2359795603342686,1560,Photos
4020,img_4020,2705,0.7838061746721957,2705,Accessoires console
4021,img_4021,40,0.3132125295388854,40,DVD & Films
4022,img_4022,2280,0.3924428201104238,2280,Jeux vidéo
4023,img_4023,1280,0.3768307841478429,1280,Accessoires téléphones
4024,img_4024,2583,0.16649424025005766,1300,Articles sport
4025,img_4025,2582,0.2845918603662634,1560,Matériel & accessoires
4026,img_4026,2522,0.23275486015389404,1280,Équipement bébé
4027,img_4027,60,0.6880599204477453,60,Consoles
4028,img_4028,2583,0.3293994529400857,2583,Articles sport
4029,img_4029,2060,0.20870763991431707,2403,Articles soins
4030,img_4030,1320,0.2939342020615864,1280,CD
4031,img_4031,2522,0.3019701368747493,10,Équipement bébé
4032,img_4032,2583,0.5696302348707567,2583,Articles sport
4033,img_4033,2403,0.5714578310019185,2403,Livres en langues étrangères
4034,img_4034,2280,0.5052988793865131,2403,Jeux vidéo
4035,img_4035,1940,0.638463678468226,1281,Instrument musique
4036,img_4036,2522,0.2482115491838672,2522,Équipement bébé
4037,img_4037,2583,0.761764850202539,2583,Articles sport
4038,img_4038,10,0.18000087914025711,10,Livres
4039,img_4039,2403,0.2673244117648091,2403,Livres en langues étrangères
4040,img_4040,1320,0.13211450525304708,2220,CD
4041,img_4041,1320,0.1594298005540891,40,CD
4042,img_4042,1280,0.2397506716993476,1320,Accessoires téléphones
4043,img_4043,2060,0.21342271178848052,1300,Articles soins
4044,img_4044,10,0.288013108053645,2522,Livres
4045,img_4045,1920,0.3409176644760015,1320,Musique amplifiée
4046,img_4046,2060,0.19966868451547248,1940,Articles soins
4047,img_4047,2060,0.3366731708227275,1280,Articles soins
4048,img_4048,2403,0.6402509507245167,1180,Livres en langues étrangères
4049,img_4049,2585,0.13713212825500115,2583,Sports & Loisirs
4050,img_4050,1301,0.9703763887251288,1301,Consoles rétro
4051,img_4051,10,0.9586699039112615,10,Livres
4052,img_4052,1320,0.6847684846007578,1320,CD
4053,img_4053,2582,0.5981948641054643,2582,Matériel & accessoires
4054,img_4054,10,0.6030624050246856,10,Livres
4055,img_4055,1560,0.5558901963999766,1560,Photos
4056,img_4056,2522,0.9026473917870688,2522,Équipement bébé
4057,img_4057,2522,0.41072133647957143,2522,Équipement bébé
4058,img_4058,1302,0.3367238310844918,1300,Jeux vidéo rétro
4059,img_4059,2522,0.960185535818202,2522,Équipement bébé
4060,img_4060,2583,0.9400855007617711,2583,Articles sport
4061,img_4061,2522,0.8351266767595993,2522,Équipement bébé
4062,img_4062,1300,0.2816436510038749,1300,Jeux vidéo ancien
4063,img_4063,2522,0.5533598622800442,2522,Équipement bébé
4064,img_4064,2060,0.3318788832779357,2060,Articles soins
4065,img_4065,2582,0.6539434444807802,2582,Matériel & accessoires
4066,img_4066,1302,0.19477557968819034,1280,Jeux vidéo rétro
4067,img_4067,40,0.3720594193970371,2462,DVD & Films
4068,img_4068,60,0.8877038415230143,60,Consoles
4069,img_4069,2583,0.31696492182154445,1300,Articles sport
4070,img_4070,2462,0.8843619438616944,1160,Fournitures bureau
4071,img_4071,1560,0.38892654715499797,2522,Photos
4072,img_4072,2583,0.5903184318948163,2583,Articles sport
4073,img_4073,1920,0.30097705038748185,1920,Musique amplifiée
4074,img_4074,2462,0.5395281170603654,1281,Fournitures bureau
4075,img_4075,1560,0.25968754315377,1560,Photos
4076,img_4076,1301,0.320391516855274,2583,Consoles rétro
4077,img_4077,1140,0.6622110522448733,1140,TV
4078,img_4078,2060,0.13565797312081607,1281,Articles soins
4079,img_4079,2403,0.22833658153584369,2280,Livres en langues étrangères
4080,img_4080,1301,0.9452809773899329,1301,Consoles rétro
4081,img_4081,2705,0.5051544513122883,40,Accessoires console
4082,img_4082,1160,0.29818278465666703,2462,Électroménager
4083,img_4083,2583,0.7679632032648931,2583,Articles sport
4084,img_4084,10,0.2685106923750376,2403,Livres
4085,img_4085,1302,0.199417476854767,1302,Jeux vidéo rétro
4086,img_4086,1302,0.29187587146038374,1300,Jeux vidéo rétro
4087,img_4087,1920,0.960571618198676,1920,Musique amplifiée
4088,img_4088,1300,0.19223041417566486,1302,Jeux vidéo ancien
4089,img_4089,2462,0.2864226476066726,40,Fournitures bureau
4090,img_4090,2522,0.6218286331192082,1560,Équipement bébé
4091,img_4091,1300,0.5853020956550161,1300,Jeux vidéo ancien
4092,img_4092,2060,0.19753592437244363,1560,Articles soins
4093,img_4093,2583,0.8405991642572869,2583,Articles sport
4094,img_4094,50,0.3396385620304322,1300,Jouets & Jeux
4095,img_4095,60,0.7717726301327298,60,Consoles
4096,img_4096,1560,0.45871880661094355,1280,Photos
4097,img_4097,2522,0.5499661703576258,2060,Équipement bébé
4098,img_4098,60,0.8141120080070554,60,Consoles
4099,img_4099,1302,0.3474583234574862,2583,Jeux vidéo rétro
4100,img_4100,2522,0.6904961593647307,2522,Équipement bébé
4101,img_4101,2060,0.5310111519462276,2060,Articles soins
4102,img_4102,2522,0.5655245493576301,2522,Équipement bébé
4103,img_4103,1300,0.4430779049703974,1300,Jeux vidéo ancien
4104,img_4104,1140,0.7313425331019423,1140,TV
4105,img_4105,1281,0.40417443942305187,1280,Téléphonie fixe
4106,img_4106,2582,0.1975366806408303,2582,Matériel & accessoires
4107,img_4107,1560,0.8896043344183329,1560,Photos
4108,img_4108,50,0.12069467341660639,2060,Jouets & Jeux
4109,img_4109,1920,0.9535264359538068,1920,Musique amplifiée
4110,img_4110,1560,0.6958849922104355,1560,Photos
4111,img_4111,1281,0.4014164940427838,1940,Téléphonie fixe
4112,img_4112,1320,0.3436132358362836,1302,CD
4113,img_4113,2705,0.509393533113236,1160,Accessoires console
4114,img_4114,1301,0.446063828659495,1301,Consoles rétro
4115,img_4115,2403,0.27997166185072475,2462,Livres en langues étrangères
4116,img_4116,50,0.29039974203120517,2522,Jouets & Jeux
4117,img_4117,2522,0.8255049542191619,2522,Équipement bébé
4118,img_4118,2060,0.2444359614589107,2060,Articles soins
4119,img_4119,40,0.5527503915661045,10,DVD & Films
4120,img_4120,1180,0.37529628984268076,1140,Décoration
4121,img_4121,1920,0.5897966400898086,1920,Musique amplifiée
4122,img_4122,1281,0.46837914618855336,1280,Téléphonie fixe
4123,img_4123,10,0.3013106290647363,2905,Livres
4124,img_4124,1320,0.4086103705996973,2583,CD
4125,img_4125,1920,0.9770379452265642,1920,Musique amplifiée
4126,img_4126,2585,0.4189885855179572,1300,Sports & Loisirs
4127,img_4127,2583,0.6929883496833998,2583,Articles sport
4128,img_4128,2403,0.8272414613556361,2403,Livres en langues étrangères
4129,img_4129,10,0.9752789287504956,10,Livres
4130,img_4130,1940,0.4415008373180359,2583,Instrument musique
4131,img_4131,1940,0.962831945634354,1940,Instrument musique
4132,img_4132,2522,0.2990733378077264,2583,Équipement bébé
4133,img_4133,2585,0.42719104860522006,40,Sports & Loisirs
4134,img_4134,1300,0.6192234865983414,1300,Jeux vidéo ancien
4135,img_4135,1140,0.5948989612030562,1140,TV
4136,img_4136,1281,0.1255124317313934,2403,Téléphonie fixe
4137,img_4137,2403,0.4958874701280194,2403,Livres en langues étrangères
4138,img_4138,2583,0.16546233382361558,2583,Articles sport
4139,img_4139,2280,0.9600782398357696,2280,Jeux vidéo
4140,img_4140,40,0.3546701332051311,1281,DVD & Films
4141,img_4141,1160,0.9680241268892761,1160,Électroménager
4142,img_4142,1300,0.1510074438642836,50,Jeux vidéo ancien
4143,img_4143,1560,0.399958450120504,2583,Photos
4144,img_4144,2280,0.43239313749150543,2280,Jeux vidéo
4145,img_4145,2583,0.4101339794845764,2583,Articles sport
4146,img_4146,1302,0.16406966642720877,1300,Jeux vidéo rétro
4147,img_4147,2060,0.2447645847065157,1560,Articles soins
4148,img_4148,1560,0.4529163381398816,1560,Photos
4149,img_4149,2280,0.6079676514064988,2403,Jeux vidéo
4150,img_4150,2585,0.4858660076402569,2585,Sports & Loisirs
4151,img_4151,10,0.34244203824678515,1160,Livres
4152,img_4152,40,0.2618304712326842,2403,DVD & Films
4153,img_4153,2462,0.21907839257201445,1140,Fournitures bureau
4154,img_4154,2060,0.46235963806046043,50,Articles soins
4155,img_4155,10,0.431446027315379,10,Livres
4156,img_4156,1920,0.9453637431190383,1920,Musique amplifiée
4157,img_4157,2583,0.4580454572984735,2583,Articles sport
4158,img_4158,2705,0.3955955172745874,40,Accessoires console
4159,img_4159,1160,0.91153509332539,1160,Électroménager
4160,img_4160,2705,0.3317498407241317,1140,Accessoires console
4161,img_4161,2462,0.3658487655717908,2403,Fournitures bureau
4162,img_4162,2403,0.3937686801978623,2403,Livres en langues étrangères
4163,img_4163,1140,0.43428417371868844,1280,TV
4164,img_4164,1140,0.6835503297647366,1140,TV
4165,img_4165,2582,0.3124550814781237,2582,Matériel & accessoires
4166,img_4166,2403,0.3215369265289489,2060,Livres en langues étrangères
4167,img_4167,2705,0.3206271808762795,2705,Accessoires console
4168,img_4168,1300,0.2313836073248092,2522,Jeux vidéo ancien
4169,img_4169,1302,0.14808745730184156,1940,Jeux vidéo rétro
4170,img_4170,10,0.9457183719370501,10,Livres
4171,img_4171,10,0.6312070071531934,10,Livres
4172,img_4172,2905,0.7205376513270257,2403,Instruments musique
4173,img_4173,40,0.3161054211171151,2462,DVD & Films
4174,img_4174,1280,0.28928310529334406,1302,Accessoires téléphones
4175,img_4175,2522,0.7902681517305747,2522,Équipement bébé
4176,img_4176,2583,0.345262825412077,2583,Articles sport
4177,img_4177,2462,0.2485518230024649,1920,Fournitures bureau
4178,img_4178,1300,0.5624304229214984,1280,Jeux vidéo ancien
4179,img_4179,1281,0.6056126677885677,1940,Téléphonie fixe
4180,img_4180,2582,0.5079207085660643,2582,Matériel & accessoires
4181,img_4181,2585,0.2358583277141102,2583,Sports & Loisirs
4182,img_4182,2522,0.49168783893258505,2220,Équipement bébé
4183,img_4183,2403,0.6552764239614366,2403,Livres en langues étrangères
4184,img_4184,10,0.3802073770183133,10,Livres
4185,img_4185,2585,0.15715359782181335,2583,Sports & Loisirs
4186,img_4186,2280,0.35243479953698376,2280,Jeux vidéo
4187,img_4187,1300,0.16352363095912795,10,Jeux vidéo ancien
4188,img_4188,2522,0.4260937680477414,40,Équipement bébé
4189,img_4189,1302,0.21302914010447715,1302,Jeux vidéo rétro
4190,img_4190,1940,0.16080843897351482,2583,Instrument musique
4191,img_4191,1302,0.22976743046122364,2585,Jeux vidéo rétro
4192,img_4192,2280,0.5925677403164308,2280,Jeux vidéo
4193,img_4193,2905,0.4392831757847087,2905,Instruments musique
4194,img_4194,2522,0.56020680994404,2522,Équipement bébé
4195,img_4195,2280,0.9917235175703328,2280,Jeux vidéo
4196,img_4196,1300,0.23994477125661268,1280,Jeux vidéo ancien
4197,img_4197,1560,0.7850400274245942,1560,Photos
4198,img_4198,1300,0.6731225489730938,1300,Jeux vidéo ancien
4199,img_4199,2060,0.22233021003985717,1302,Articles soins
4200,img_4200,1180,0.21932502866302953,1180,Décoration
4201,img_4201,1320,0.14315365133504493,1300,CD
4202,img_4202,1140,0.5286842584801865,1140,TV
4203,img_4203,2582,0.23058276281598752,2582,Matériel & accessoires
4204,img_4204,1160,0.9838287630277366,1160,Électroménager
4205,img_4205,50,0.13150222530781808,2462,Jouets & Jeux
4206,img_4206,2462,0.8595963900801163,2462,Fournitures bureau
4207,img_4207,1302,0.17977236388853904,2522,Jeux vidéo rétro
4208,img_4208,2583,0.3048930435429652,2583,Articles sport
4209,img_4209,1560,0.39477508482156665,1560,Photos
4210,img_4210,1302,0.2822532108538533,1280,Jeux vidéo rétro
4211,img_4211,1302,0.2887576331637809,2060,Jeux vidéo rétro
4212,img_4212,1160,0.7563026561960786,1160,Électroménager
4213,img_4213,1160,0.8937781590594666,1160,Électroménager
4214,img_4214,1160,0.3394244204171353,1160,Électroménager
4215,img_4215,1560,0.6838340516873844,1560,Photos
4216,img_4216,40,0.64299983947072,2280,DVD & Films
4217,img_4217,2280,0.48215177486010846,2280,Jeux vidéo
4218,img_4218,1320,0.23222978829615734,2583,CD
4219,img_4219,1300,0.6103260398068726,1280,Jeux vidéo ancien
4220,img_4220,2583,0.19498804270173897,2583,Articles sport
4221,img_4221,10,0.6054757943705737,2403,Livres
4222,img_4222,2705,0.5644469537550898,2705,Accessoires console
4223,img_4223,2905,0.7227916491951915,2905,Instruments musique
4224,img_4224,2403,0.3294257694115705,2403,Livres en langues étrangères
4225,img_4225,1300,0.20850459328751028,1280,Jeux vidéo ancien
4226,img_4226,2060,0.21100938825392576,2060,Articles soins
4227,img_4227,1300,0.5665328040667221,1300,Jeux vidéo ancien
4228,img_4228,1140,0.8580880404207001,1280,TV
4229,img_4229,1160,0.6402045190457535,1160,Électroménager
4230,img_4230,1920,0.49713933339563243,2060,Musique amplifiée
4231,img_4231,2585,0.19933960295633343,1280,Sports & Loisirs
4232,img_4232,1280,0.12028657281503291,1320,Accessoires téléphones
4233,img_4233,2585,0.19432292102653062,1280,Sports & Loisirs
4234,img_4234,2522,0.1398544456278946,2060,Équipement bébé
4235,img_4235,2280,0.9810527015007194,2280,Jeux vidéo
4236,img_4236,10,0.6114089318782904,10,Livres
4237,img_4237,1920,0.9785863769208325,1920,Musique amplifiée
4238,img_4238,2585,0.20778056697000102,1320,Sports & Loisirs
4239,img_4239,1281,0.3709826981823369,1281,Téléphonie fixe
4240,img_4240,1300,0.566634079880404,1300,Jeux vidéo ancien
4241,img_4241,1301,0.6414147208902985,1301,Consoles rétro
4242,img_4242,2705,0.6400302307838078,2705,Accessoires console
4243,img_4243,2583,0.765420344402472,2583,Articles sport
4244,img_4244,1280,0.24815107510550588,1280,Accessoires téléphones
4245,img_4245,2583,0.24185506152998607,2585,Articles sport
4246,img_4246,2705,0.4205605934789276,2705,Accessoires console
4247,img_4247,2280,0.8883527394433979,2280,Jeux vidéo
4248,img_4248,2585,0.2858678485514176,1280,Sports & Loisirs
4249,img_4249,1160,0.9960632886718965,1160,Électroménager
4250,img_4250,2522,0.9707215216455952,2522,Équipement bébé
4251,img_4251,1301,0.18632611997667542,1281,Consoles rétro
4252,img_4252,1920,0.28372632510424295,1560,Musique amplifiée
4253,img_4253,1280,0.2993001808834764,2582,Accessoires téléphones
4254,img_4254,2280,0.596104900764813,2280,Jeux vidéo
4255,img_4255,2403,0.21286559340040453,1280,Livres en langues étrangères
4256,img_4256,1140,0.8408899501994344,1140,TV
4257,img_4257,2585,0.2326416877503163,40,Sports & Loisirs
4258,img_4258,2060,0.5327192138066077,2060,Articles soins
4259,img_4259,2583,0.3600087884394139,2583,Articles sport
4260,img_4260,10,0.44517728297945447,2280,Livres
4261,img_4261,2280,0.5090857680923615,2280,Jeux vidéo
4262,img_4262,2582,0.6148545133469616,1560,Matériel & accessoires
4263,img_4263,1280,0.1658635352193653,1280,Accessoires téléphones
4264,img_4264,2583,0.16393053172002314,2583,Articles sport
4265,img_4265,1920,0.9453278565638731,2060,Musique amplifiée
4266,img_4266,2462,0.23793765283481544,2462,Fournitures bureau
4267,img_4267,1160,0.43026763545346586,1160,Électroménager
4268,img_4268,2705,0.6809898083634602,10,Accessoires console
4269,img_4269,1281,0.5801154263181372,2522,Téléphonie fixe
4270,img_4270,2060,0.24039118434940435,1280,Articles soins
4271,img_4271,1940,0.38654433402678384,2583,Instrument musique
4272,img_4272,1281,0.4325009899295117,1281,Téléphonie fixe
4273,img_4273,2403,0.6271587595198745,2403,Livres en langues étrangères
4274,img_4274,2583,0.30377703552345325,2583,Articles sport
4275,img_4275,1281,0.24839177546686855,1280,Téléphonie fixe
4276,img_4276,1281,0.30174726944969127,2522,Téléphonie fixe
4277,img_4277,40,0.12600703593548504,2280,DVD & Films
4278,img_4278,1300,0.3272631235910262,2583,Jeux vidéo ancien
4279,img_4279,1560,0.5237772300756071,1320,Photos
4280,img_4280,2280,0.4496700194828777,2280,Jeux vidéo
4281,img_4281,1281,0.3005452620899652,50,Téléphonie fixe
4282,img_4282,1920,0.2602741676345508,2522,Musique amplifiée
4283,img_4283,2585,0.33674623494089373,2582,Sports & Loisirs
4284,img_4284,2583,0.7941327231149762,2583,Articles sport
4285,img_4285,2522,0.555537663388182,2522,Équipement bébé
4286,img_4286,1920,0.954184648045435,1920,Musique amplifiée
4287,img_4287,1560,0.5061580466312608,1560,Photos
4288,img_4288,1920,0.9120373803979447,1920,Musique amplifiée
4289,img_4289,2280,0.7993239342037506,2280,Jeux vidéo
4290,img_4290,1160,0.21667656899275492,10,Électroménager
4291,img_4291,10,0.32342368815585726,10,Livres
4292,img_4292,2220,0.5368802497979596,1302,Puériculture
4293,img_4293,2905,0.466818007419186,2280,Instruments musique
4294,img_4294,1320,0.7093057709886056,1320,CD
4295,img_4295,2462,0.36643723771488546,40,Fournitures bureau
4296,img_4296,1302,0.3425088610559608,1302,Jeux vidéo rétro
4297,img_4297,10,0.4188412123207048,2403,Livres
4298,img_4298,2583,0.4027959194340999,2583,Articles sport
