original_index,imageid,predicted_category,prediction_probability,true_category,predicted_category_name
3825,img_3825,1140,0.7654090767999848,1180,TV
3826,img_3826,2905,0.8466145334047273,1160,Instruments musique
3827,img_3827,10,0.9375947587904288,10,Livres
3828,img_3828,2280,0.9999372590235845,2280,Jeux vidéo
3829,img_3829,1300,0.3679915860102295,1280,Jeux vidéo ancien
3830,img_3830,1160,0.9601770657927299,1160,Électroménager
3831,img_3831,1280,0.7334615035548473,1140,Accessoires téléphones
3832,img_3832,1140,0.7903979023379852,1140,TV
3833,img_3833,2060,0.4659557529315587,2583,Articles soins
3834,img_3834,2060,0.9693445245469636,2060,Articles soins
3835,img_3835,1300,0.4713252829707919,2585,Jeux vidéo ancien
3836,img_3836,1920,0.9997849787804578,1920,Musique amplifiée
3837,img_3837,2522,0.9340730286100367,2522,Équipement bébé
3838,img_3838,1920,0.9968584702654144,1920,Musique amplifiée
3839,img_3839,1920,0.7051158701763565,1920,Musique amplifiée
3840,img_3840,2403,0.5864871115263944,1281,Livres en langues étrangères
3841,img_3841,60,0.984464124870572,60,Consoles
3842,img_3842,1320,0.3304096300174524,1280,CD
3843,img_3843,2522,0.5301767877135708,2585,Équipement bébé
3844,img_3844,2585,0.4167453685183685,1320,Sports & Loisirs
3845,img_3845,1940,0.9741137033241816,1940,Instrument musique
3846,img_3846,1920,0.9977807481643345,1560,Musique amplifiée
3847,img_3847,1920,0.3964191126885981,2060,Musique amplifiée
3848,img_3848,1920,0.9999037191612565,1920,Musique amplifiée
3849,img_3849,1920,0.885936411475089,2060,Musique amplifiée
3850,img_3850,2220,0.9940514834822903,2220,Puériculture
3851,img_3851,1160,0.9998983301961594,1160,Électroménager
3852,img_3852,1140,0.9739935741220173,1140,TV
3853,img_3853,2583,0.9872519839983179,2583,Articles sport
3854,img_3854,10,0.5294897649386875,10,Livres
3855,img_3855,2582,0.24376339483753753,1560,Matériel & accessoires
3856,img_3856,2583,0.9703603098772869,2583,Articles sport
3857,img_3857,2585,0.3948341859065992,2583,Sports & Loisirs
3858,img_3858,2403,0.9885283025317567,2403,Livres en langues étrangères
3859,img_3859,1281,0.44182866025334516,2060,Téléphonie fixe
3860,img_3860,2585,0.6524793027133232,50,Sports & Loisirs
3861,img_3861,2583,0.9998782632117895,2583,Articles sport
3862,img_3862,2583,0.9758610349515278,2583,Articles sport
3863,img_3863,2582,0.4434819728256545,1560,Matériel & accessoires
3864,img_3864,1320,0.38355334290780585,1320,CD
3865,img_3865,1280,0.37985280801296595,60,Accessoires téléphones
3866,img_3866,2583,0.9997851293369757,2583,Articles sport
3867,img_3867,2522,0.41736135703846533,2522,Équipement bébé
3868,img_3868,1320,0.5266557178745074,2060,CD
3869,img_3869,1302,0.32279805250470217,1281,Jeux vidéo rétro
3870,img_3870,1560,0.9991750903825052,1560,Photos
3871,img_3871,2522,0.9946468166603487,2522,Équipement bébé
3872,img_3872,1920,0.9993670767285779,1920,Musique amplifiée
3873,img_3873,1281,0.3652115231079445,1320,Téléphonie fixe
3874,img_3874,2280,0.8313164092508775,2280,Jeux vidéo
3875,img_3875,1300,0.9711977561050227,1280,Jeux vidéo ancien
3876,img_3876,40,0.49218832794081296,2280,DVD & Films
3877,img_3877,1180,0.5863608378373442,1180,Décoration
3878,img_3878,1320,0.9367507903524377,1320,CD
3879,img_3879,2585,0.4254287616982034,1300,Sports & Loisirs
3880,img_3880,2280,0.6112448324535614,1160,Jeux vidéo
3881,img_3881,1302,0.3718144333561458,2583,Jeux vidéo rétro
3882,img_3882,1320,0.9992206100003417,1320,CD
3883,img_3883,40,0.575823166004406,10,DVD & Films
3884,img_3884,2705,0.9998191682146326,2705,Accessoires console
3885,img_3885,1140,0.9888613218366195,1140,TV
3886,img_3886,1160,0.9988276432664868,1160,Électroménager
3887,img_3887,2522,0.9991167474808,2522,Équipement bébé
3888,img_3888,1280,0.2770967718587658,2462,Accessoires téléphones
3889,img_3889,2280,0.8689717977987059,2403,Jeux vidéo
3890,img_3890,1281,0.40255517689547426,2522,Téléphonie fixe
3891,img_3891,2582,0.9617882401168473,2582,Matériel & accessoires
3892,img_3892,40,0.9820383851079363,50,DVD & Films
3893,img_3893,2583,0.49933409221925545,1320,Articles sport
3894,img_3894,1160,0.9988610315034328,1160,Électroménager
3895,img_3895,1920,0.9983774276431983,1920,Musique amplifiée
3896,img_3896,1302,0.42548999448314756,2583,Jeux vidéo rétro
3897,img_3897,1281,0.5101940561567371,2060,Téléphonie fixe
3898,img_3898,2585,0.6913517606571713,2585,Sports & Loisirs
3899,img_3899,1300,0.9814041638674587,1280,Jeux vidéo ancien
3900,img_3900,10,0.2521597842148806,1160,Livres
3901,img_3901,2060,0.40211080262075266,1300,Articles soins
3902,img_3902,2583,0.95972985784734,2583,Articles sport
3903,img_3903,2583,0.9999085669335614,2583,Articles sport
3904,img_3904,1320,0.2735300339399759,1302,CD
3905,img_3905,50,0.6837705990609453,50,Jouets & Jeux
3906,img_3906,2583,0.9887228657978328,2583,Articles sport
3907,img_3907,1160,0.778388524078839,1160,Électroménager
3908,img_3908,1560,0.40990524243153,1560,Photos
3909,img_3909,2060,0.8562211122767358,2060,Articles soins
3910,img_3910,1302,0.764639315927001,1302,Jeux vidéo rétro
3911,img_3911,2583,0.9992690378293168,2583,Articles sport
3912,img_3912,2582,0.19312409896251745,2583,Matériel & accessoires
3913,img_3913,1920,0.9991221549440216,1920,Musique amplifiée
3914,img_3914,2280,0.9984735929910278,2280,Jeux vidéo
3915,img_3915,50,0.9571969329701623,50,Jouets & Jeux
3916,img_3916,1300,0.9607494906565129,1300,Jeux vidéo ancien
3917,img_3917,1280,0.3487160225058086,2280,Accessoires téléphones
3918,img_3918,2705,0.9973659919526753,2705,Accessoires console
3919,img_3919,1160,0.7365711090592822,1180,Électroménager
3920,img_3920,2582,0.18392545575698224,1180,Matériel & accessoires
3921,img_3921,1320,0.6651409775904636,1320,CD
3922,img_3922,1920,0.9994335619315068,1920,Musique amplifiée
3923,img_3923,1320,0.8204502671780751,1180,CD
3924,img_3924,2403,0.15299951947770993,2522,Livres en langues étrangères
3925,img_3925,2583,0.4477001685258375,2583,Articles sport
3926,img_3926,1560,0.38789457405043076,1940,Photos
3927,img_3927,1300,0.5269974977154449,1280,Jeux vidéo ancien
3928,img_3928,1300,0.7361669621678893,1300,Jeux vidéo ancien
3929,img_3929,1560,0.8575176751402023,1560,Photos
3930,img_3930,2522,0.9998847849934981,2522,Équipement bébé
3931,img_3931,1140,0.9992935674863384,1140,TV
3932,img_3932,2462,0.8242535450487969,10,Fournitures bureau
3933,img_3933,1920,0.9997191514110388,1920,Musique amplifiée
3934,img_3934,2403,0.4834621289010264,2403,Livres en langues étrangères
3935,img_3935,2522,0.7844333969079651,2522,Équipement bébé
3936,img_3936,2705,0.22588343794514337,2522,Accessoires console
3937,img_3937,1300,0.9928550155329687,1300,Jeux vidéo ancien
3938,img_3938,1300,0.7603142846701056,1300,Jeux vidéo ancien
3939,img_3939,1920,0.9932659287820497,1920,Musique amplifiée
3940,img_3940,2280,0.9815966291570705,2280,Jeux vidéo
3941,img_3941,2462,0.9335632152863712,2462,Fournitures bureau
3942,img_3942,2582,0.7970872376053625,2403,Matériel & accessoires
3943,img_3943,2583,0.9507120860181826,2583,Articles sport
3944,img_3944,2522,0.9204802776011539,2522,Équipement bébé
3945,img_3945,1302,0.7377975228986473,1302,Jeux vidéo rétro
3946,img_3946,1140,0.5748416652401517,1140,TV
3947,img_3947,1160,0.9964134392887931,1160,Électroménager
3948,img_3948,2280,0.20916201665949627,2403,Jeux vidéo
3949,img_3949,50,0.9752269903511798,50,Jouets & Jeux
3950,img_3950,1302,0.7421050882951605,1320,Jeux vidéo rétro
3951,img_3951,1300,0.5813794984058799,1300,Jeux vidéo ancien
3952,img_3952,40,0.29458932721490194,2220,DVD & Films
3953,img_3953,2462,0.46337153081560783,2220,Fournitures bureau
3954,img_3954,10,0.5928917196018146,10,Livres
3955,img_3955,1320,0.4196184760435251,1302,CD
3956,img_3956,2060,0.3467306053430571,2585,Articles soins
3957,img_3957,60,0.9731968434984539,50,Consoles
3958,img_3958,1920,0.9904190814855051,1920,Musique amplifiée
3959,img_3959,2403,0.5648535290910254,2280,Livres en langues étrangères
3960,img_3960,1281,0.5792716281526946,1281,Téléphonie fixe
3961,img_3961,2522,0.989411487015726,2522,Équipement bébé
3962,img_3962,1280,0.9837848961429029,1280,Accessoires téléphones
3963,img_3963,2583,0.7193991824493665,2583,Articles sport
3964,img_3964,2522,0.7552075078852855,2522,Équipement bébé
3965,img_3965,2060,0.40138005351608164,2060,Articles soins
3966,img_3966,1302,0.3316338897808823,2583,Jeux vidéo rétro
3967,img_3967,2403,0.9982278592942538,2403,Livres en langues étrangères
3968,img_3968,2705,0.9997771082813295,2705,Accessoires console
3969,img_3969,2585,0.9873109099550831,2585,Sports & Loisirs
3970,img_3970,1160,0.9999479665839175,1160,Électroménager
3971,img_3971,2583,0.9899294030188668,2583,Articles sport
3972,img_3972,2060,0.34980423592982396,1920,Articles soins
3973,img_3973,1160,0.9660411360571449,1160,Électroménager
3974,img_3974,1140,0.9996112140709924,1140,TV
3975,img_3975,2583,0.6554978117308522,2583,Articles sport
3976,img_3976,2583,0.9848608386845862,2583,Articles sport
3977,img_3977,1280,0.609144685951896,1302,Accessoires téléphones
3978,img_3978,1300,0.9302765972385206,1300,Jeux vidéo ancien
3979,img_3979,2060,0.9868651525145808,2060,Articles soins
3980,img_3980,1300,0.6286796957136014,1280,Jeux vidéo ancien
3981,img_3981,1301,0.974798128522755,1301,Consoles rétro
3982,img_3982,2583,0.9610501032854488,2583,Articles sport
3983,img_3983,2522,0.46915729067639705,2583,Équipement bébé
3984,img_3984,1320,0.27420151503308376,1302,CD
3985,img_3985,2462,0.9963270928213696,2462,Fournitures bureau
3986,img_3986,2705,0.9958389346973565,2705,Accessoires console
3987,img_3987,1280,0.5078326688953322,1280,Accessoires téléphones
3988,img_3988,50,0.5795370889857457,50,Jouets & Jeux
3989,img_3989,1280,0.6010703587054262,1320,Accessoires téléphones
3990,img_3990,1560,0.5763322428003513,2585,Photos
3991,img_3991,2582,0.6676493903898096,2582,Matériel & accessoires
3992,img_3992,1302,0.7494277988716769,2220,Jeux vidéo rétro
3993,img_3993,2280,0.5626442669648468,2280,Jeux vidéo
3994,img_3994,2582,0.4910871148946674,2582,Matériel & accessoires
3995,img_3995,2582,0.5482699136048924,1560,Matériel & accessoires
3996,img_3996,1300,0.9960906619752699,1300,Jeux vidéo ancien
3997,img_3997,1320,0.9766058671411961,1920,CD
3998,img_3998,10,0.9743819669984963,10,Livres
3999,img_3999,1920,0.9952315479728792,1920,Musique amplifiée
4000,img_4000,50,0.9713168098361527,50,Jouets & Jeux
4001,img_4001,1560,0.7239838781971173,1560,Photos
4002,img_4002,1302,0.39212958925979485,1280,Jeux vidéo rétro
4003,img_4003,2583,0.9848543349659661,2583,Articles sport
4004,img_4004,2060,0.5274985420457985,1920,Articles soins
4005,img_4005,2462,0.965515871258347,2583,Fournitures bureau
4006,img_4006,1560,0.9022909219080344,1560,Photos
4007,img_4007,1920,0.9990653993087995,1920,Musique amplifiée
4008,img_4008,2403,0.8937988424759771,2403,Livres en langues étrangères
4009,img_4009,1560,0.7851450908089943,1560,Photos
4010,img_4010,2583,0.5273610066766434,2583,Articles sport
4011,img_4011,1280,0.22532662251810326,2582,Accessoires téléphones
4012,img_4012,2705,0.9926797886475499,2705,Accessoires console
4013,img_4013,10,0.9683460989730883,10,Livres
4014,img_4014,1300,0.9906975837467625,1300,Jeux vidéo ancien
4015,img_4015,2585,0.9983346717088731,2585,Sports & Loisirs
4016,img_4016,1302,0.3015225479194663,1320,Jeux vidéo rétro
4017,img_4017,1920,0.8087723622115556,1920,Musique amplifiée
4018,img_4018,1920,0.9995114693148974,1920,Musique amplifiée
4019,img_4019,1560,0.42812263867633865,1560,Photos
4020,img_4020,2705,0.9963183218665003,2705,Accessoires console
4021,img_4021,40,0.6993392674565022,40,DVD & Films
4022,img_4022,2280,0.7879722432084454,2280,Jeux vidéo
4023,img_4023,1280,0.6423808227236668,1280,Accessoires téléphones
4024,img_4024,1300,0.2296582227663798,1300,Jeux vidéo ancien
4025,img_4025,1560,0.8963742850909016,1560,Photos
4026,img_4026,2582,0.3919062976979248,1280,Matériel & accessoires
4027,img_4027,60,0.6872915188489465,60,Consoles
4028,img_4028,2583,0.691253164569746,2583,Articles sport
4029,img_4029,2403,0.6471721200897329,2403,Livres en langues étrangères
4030,img_4030,2220,0.518399696489564,1280,Puériculture
4031,img_4031,10,0.47026344329396436,10,Livres
4032,img_4032,2583,0.9725824273946915,2583,Articles sport
4033,img_4033,2403,0.765742870888983,2403,Livres en langues étrangères
4034,img_4034,2280,0.5025107266875681,2403,Jeux vidéo
4035,img_4035,1940,0.8316750197249834,1281,Instrument musique
4036,img_4036,2585,0.33693123633194494,2522,Sports & Loisirs
4037,img_4037,2583,0.9975068438374715,2583,Articles sport
4038,img_4038,2280,0.42377369673604043,10,Jeux vidéo
4039,img_4039,2403,0.73192907388533,2403,Livres en langues étrangères
4040,img_4040,2582,0.40148327708664944,2220,Matériel & accessoires
4041,img_4041,1140,0.7610175448910337,40,TV
4042,img_4042,1320,0.6458163506167061,1320,CD
4043,img_4043,1280,0.36810222420154426,1300,Accessoires téléphones
4044,img_4044,2403,0.6538335923090802,2522,Livres en langues étrangères
4045,img_4045,1320,0.4922925738639173,1320,CD
4046,img_4046,2403,0.3757983861773975,1940,Livres en langues étrangères
4047,img_4047,2060,0.6929455449832302,1280,Articles soins
4048,img_4048,2403,0.9218516403790442,1180,Livres en langues étrangères
4049,img_4049,2585,0.178194886812383,2583,Sports & Loisirs
4050,img_4050,1301,0.999729514632495,1301,Consoles rétro
4051,img_4051,10,0.9995616808426239,10,Livres
4052,img_4052,1320,0.94652341816314,1320,CD
4053,img_4053,2582,0.8856941253544981,2582,Matériel & accessoires
4054,img_4054,10,0.9930028516262623,10,Livres
4055,img_4055,1560,0.9975080099990743,1560,Photos
4056,img_4056,2522,0.9996704612914574,2522,Équipement bébé
4057,img_4057,2522,0.9156825313399749,2522,Équipement bébé
4058,img_4058,1302,0.758030868340431,1300,Jeux vidéo rétro
4059,img_4059,2522,0.9999741564032963,2522,Équipement bébé
4060,img_4060,2583,0.9993684714274041,2583,Articles sport
4061,img_4061,2522,0.9995496533388907,2522,Équipement bébé
4062,img_4062,1300,0.4897116537068361,1300,Jeux vidéo ancien
4063,img_4063,2522,0.9830334806362486,2522,Équipement bébé
4064,img_4064,2060,0.8561504926818961,2060,Articles soins
4065,img_4065,2582,0.9985693576999186,2582,Matériel & accessoires
4066,img_4066,1281,0.26089465474544016,1280,Téléphonie fixe
4067,img_4067,2522,0.47542532897778383,2462,Équipement bébé
4068,img_4068,60,0.9943268447028731,60,Consoles
4069,img_4069,1300,0.6003668303388324,1300,Jeux vidéo ancien
4070,img_4070,2462,0.9972147321601588,1160,Fournitures bureau
4071,img_4071,1560,0.7029011564022244,2522,Photos
4072,img_4072,2583,0.7783914419623563,2583,Articles sport
4073,img_4073,1920,0.7219729289177649,1920,Musique amplifiée
4074,img_4074,2462,0.4366289181050636,1281,Fournitures bureau
4075,img_4075,1560,0.8578313303949088,1560,Photos
4076,img_4076,1300,0.20143983257008888,2583,Jeux vidéo ancien
4077,img_4077,1140,0.9894487594668557,1140,TV
4078,img_4078,2060,0.42255630569865993,1281,Articles soins
4079,img_4079,2280,0.22614835782806086,2280,Jeux vidéo
4080,img_4080,1301,0.9998548189285444,1301,Consoles rétro
4081,img_4081,40,0.6077942626706444,40,DVD & Films
4082,img_4082,40,0.7967850208227039,2462,DVD & Films
4083,img_4083,2583,0.9981334901054655,2583,Articles sport
4084,img_4084,10,0.337226304389708,2403,Livres
4085,img_4085,1302,0.9346249978880451,1302,Jeux vidéo rétro
4086,img_4086,1302,0.5774341148705013,1300,Jeux vidéo rétro
4087,img_4087,1920,0.9881390134893305,1920,Musique amplifiée
4088,img_4088,40,0.28685749578199243,1302,DVD & Films
4089,img_4089,2403,0.2269127062490782,40,Livres en langues étrangères
4090,img_4090,2522,0.8064273179117718,1560,Équipement bébé
4091,img_4091,1300,0.9857714305043124,1300,Jeux vidéo ancien
4092,img_4092,2582,0.5020420152508915,1560,Matériel & accessoires
4093,img_4093,2583,0.9993119987975295,2583,Articles sport
4094,img_4094,1300,0.982172065972549,1300,Jeux vidéo ancien
4095,img_4095,50,0.708607455039999,60,Jouets & Jeux
4096,img_4096,1560,0.9121623065233079,1280,Photos
4097,img_4097,2522,0.7594059439932808,2060,Équipement bébé
4098,img_4098,60,0.9155637296599772,60,Consoles
4099,img_4099,1302,0.42489101304365207,2583,Jeux vidéo rétro
4100,img_4100,2522,0.9908623353026991,2522,Équipement bébé
4101,img_4101,2060,0.8646732887010534,2060,Articles soins
4102,img_4102,2522,0.97647487905172,2522,Équipement bébé
4103,img_4103,2585,0.6131517303252033,1300,Sports & Loisirs
4104,img_4104,1140,0.9764808957089305,1140,TV
4105,img_4105,1281,0.7818693624790687,1280,Téléphonie fixe
4106,img_4106,2582,0.5990974674673595,2582,Matériel & accessoires
4107,img_4107,1560,0.9977035519943308,1560,Photos
4108,img_4108,60,0.22626502779267213,2060,Consoles
4109,img_4109,1920,0.9993860504834139,1920,Musique amplifiée
4110,img_4110,1560,0.9627543536962504,1560,Photos
4111,img_4111,1281,0.9594845666371405,1940,Téléphonie fixe
4112,img_4112,1302,0.7566052837195054,1302,Jeux vidéo rétro
4113,img_4113,2705,0.8847373586058315,1160,Accessoires console
4114,img_4114,1301,0.8076514481148275,1301,Consoles rétro
4115,img_4115,2403,0.5364343501095078,2462,Livres en langues étrangères
4116,img_4116,50,0.5475456543378232,2522,Jouets & Jeux
4117,img_4117,2522,0.9674452679647871,2522,Équipement bébé
4118,img_4118,2060,0.6795867238752212,2060,Articles soins
4119,img_4119,40,0.9817384273673468,10,DVD & Films
4120,img_4120,1140,0.9719547755317852,1140,TV
4121,img_4121,1920,0.9988864622712006,1920,Musique amplifiée
4122,img_4122,2522,0.6802478656242712,1280,Équipement bébé
4123,img_4123,2905,0.890096908412777,2905,Instruments musique
4124,img_4124,1320,0.855872845080257,2583,CD
4125,img_4125,1920,0.9993829438284948,1920,Musique amplifiée
4126,img_4126,1300,0.4525964098524689,1300,Jeux vidéo ancien
4127,img_4127,2583,0.994547688189569,2583,Articles sport
4128,img_4128,2403,0.9895302506863758,2403,Livres en langues étrangères
4129,img_4129,10,0.9999350956359115,10,Livres
4130,img_4130,2583,0.8969292106124162,2583,Articles sport
4131,img_4131,1940,0.9998837609621216,1940,Instrument musique
4132,img_4132,2522,0.5074091976614783,2583,Équipement bébé
4133,img_4133,2585,0.9516768679387606,40,Sports & Loisirs
4134,img_4134,1300,0.9708035301828687,1300,Jeux vidéo ancien
4135,img_4135,1140,0.9579351329727053,1140,TV
4136,img_4136,1140,0.22297523080652634,2403,TV
4137,img_4137,2403,0.989107171166828,2403,Livres en langues étrangères
4138,img_4138,2583,0.9860893817938541,2583,Articles sport
4139,img_4139,2280,0.9999757133730591,2280,Jeux vidéo
4140,img_4140,40,0.5225930310537217,1281,DVD & Films
4141,img_4141,1160,0.9998445447761732,1160,Électroménager
4142,img_4142,1320,0.33102433743641496,50,CD
4143,img_4143,1560,0.8303171160900168,2583,Photos
4144,img_4144,2280,0.7656914625825569,2280,Jeux vidéo
4145,img_4145,2583,0.5143371333129125,2583,Articles sport
4146,img_4146,1302,0.5987990174717992,1300,Jeux vidéo rétro
4147,img_4147,1560,0.4839158649810676,1560,Photos
4148,img_4148,1560,0.9168790917308646,1560,Photos
4149,img_4149,2280,0.9835151598391254,2403,Jeux vidéo
4150,img_4150,2585,0.9879694361722335,2585,Sports & Loisirs
4151,img_4151,2403,0.7762175849056316,1160,Livres en langues étrangères
4152,img_4152,40,0.43419966240931385,2403,DVD & Films
4153,img_4153,1140,0.8717448706405042,1140,TV
4154,img_4154,2060,0.4872627807556832,50,Articles soins
4155,img_4155,10,0.9138135028742325,10,Livres
4156,img_4156,1920,0.9994084456302568,1920,Musique amplifiée
4157,img_4157,2583,0.977561132057641,2583,Articles sport
4158,img_4158,2705,0.9131008985655207,40,Accessoires console
4159,img_4159,1160,0.9938683561770542,1160,Électroménager
4160,img_4160,1140,0.3846250099753691,1140,TV
4161,img_4161,2462,0.7834270620593966,2403,Fournitures bureau
4162,img_4162,2403,0.8047836670409223,2403,Livres en langues étrangères
4163,img_4163,1140,0.9262455308330743,1280,TV
4164,img_4164,1140,0.9767034252916517,1140,TV
4165,img_4165,2582,0.9556011565176576,2582,Matériel & accessoires
4166,img_4166,2403,0.5129438006476335,2060,Livres en langues étrangères
4167,img_4167,2705,0.9331247384712105,2705,Accessoires console
4168,img_4168,1300,0.521011894947317,2522,Jeux vidéo ancien
4169,img_4169,1281,0.6184013451907376,1940,Téléphonie fixe
4170,img_4170,10,0.9996703814269738,10,Livres
4171,img_4171,10,0.909837509673784,10,Livres
4172,img_4172,2905,0.7202383836333303,2403,Instruments musique
4173,img_4173,40,0.954203959088712,2462,DVD & Films
4174,img_4174,1140,0.4982685116403836,1302,TV
4175,img_4175,2522,0.9962189110444263,2522,Équipement bébé
4176,img_4176,2583,0.963353138564738,2583,Articles sport
4177,img_4177,40,0.34189189239684964,1920,DVD & Films
4178,img_4178,1300,0.9937937218208899,1280,Jeux vidéo ancien
4179,img_4179,1281,0.849420357057275,1940,Téléphonie fixe
4180,img_4180,2582,0.9121219708422806,2582,Matériel & accessoires
4181,img_4181,2583,0.7564462347668139,2583,Articles sport
4182,img_4182,2522,0.9955971482687268,2220,Équipement bébé
4183,img_4183,2403,0.9832689937273978,2403,Livres en langues étrangères
4184,img_4184,10,0.8371564658245997,10,Livres
4185,img_4185,2585,0.6761735309254877,2583,Sports & Loisirs
4186,img_4186,40,0.45417849604599864,2280,DVD & Films
4187,img_4187,2585,0.703451928526841,10,Sports & Loisirs
4188,img_4188,2522,0.5769275228072741,40,Équipement bébé
4189,img_4189,2583,0.6088074147770882,1302,Articles sport
4190,img_4190,1320,0.42380994207833345,2583,CD
4191,img_4191,1302,0.31660289656477786,2585,Jeux vidéo rétro
4192,img_4192,2280,0.8050775562325557,2280,Jeux vidéo
4193,img_4193,2905,0.4717874078172541,2905,Instruments musique
4194,img_4194,2522,0.7819125888741258,2522,Équipement bébé
4195,img_4195,2280,0.9999853136305283,2280,Jeux vidéo
4196,img_4196,1300,0.43945221335704554,1280,Jeux vidéo ancien
4197,img_4197,1560,0.9983798777238473,1560,Photos
4198,img_4198,1300,0.9121638716761749,1300,Jeux vidéo ancien
4199,img_4199,1302,0.34610251398556874,1302,Jeux vidéo rétro
4200,img_4200,1180,0.5171300591050674,1180,Décoration
4201,img_4201,2585,0.27296551648762074,1300,Sports & Loisirs
4202,img_4202,1280,0.7154430774210738,1140,Accessoires téléphones
4203,img_4203,2582,0.5583128976452314,2582,Matériel & accessoires
4204,img_4204,1160,0.9998739344726474,1160,Électroménager
4205,img_4205,2522,0.3714724831477016,2462,Équipement bébé
4206,img_4206,2462,0.9987409231618775,2462,Fournitures bureau
4207,img_4207,2522,0.981130497325195,2522,Équipement bébé
4208,img_4208,2583,0.8899731245082131,2583,Articles sport
4209,img_4209,1560,0.34627583737649426,1560,Photos
4210,img_4210,1302,0.38467106917358784,1280,Jeux vidéo rétro
4211,img_4211,1140,0.4442252242979647,2060,TV
4212,img_4212,1160,0.9973392050128356,1160,Électroménager
4213,img_4213,1160,0.9992588664676664,1160,Électroménager
4214,img_4214,1160,0.9709330794974029,1160,Électroménager
4215,img_4215,1560,0.9375377949518388,1560,Photos
4216,img_4216,40,0.9480759526965171,2280,DVD & Films
4217,img_4217,2280,0.4678802918772998,2280,Jeux vidéo
4218,img_4218,1320,0.5009486298789019,2583,CD
4219,img_4219,1280,0.8239845645321207,1280,Accessoires téléphones
4220,img_4220,2583,0.7199405828233227,2583,Articles sport
4221,img_4221,2403,0.9625010780337664,2403,Livres en langues étrangères
4222,img_4222,2705,0.3376988462994169,2705,Accessoires console
4223,img_4223,2905,0.9591986768137742,2905,Instruments musique
4224,img_4224,10,0.3684066645815109,2403,Livres
4225,img_4225,1300,0.46317669635531444,1280,Jeux vidéo ancien
4226,img_4226,2060,0.5606459562489257,2060,Articles soins
4227,img_4227,1300,0.9096249709921185,1300,Jeux vidéo ancien
4228,img_4228,1140,0.9895903657384628,1280,TV
4229,img_4229,1160,0.8392064834259212,1160,Électroménager
4230,img_4230,1920,0.9945278935454249,2060,Musique amplifiée
4231,img_4231,1302,0.3381268538791691,1280,Jeux vidéo rétro
4232,img_4232,1280,0.21172963871919578,1320,Accessoires téléphones
4233,img_4233,2220,0.25491025609950213,1280,Puériculture
4234,img_4234,2522,0.20396369023987446,2060,Équipement bébé
4235,img_4235,2280,0.9997224094202743,2280,Jeux vidéo
4236,img_4236,10,0.9978009530589321,10,Livres
4237,img_4237,1920,0.9996928982197087,1920,Musique amplifiée
4238,img_4238,2585,0.5885123311756048,1320,Sports & Loisirs
4239,img_4239,1281,0.5453647553309634,1281,Téléphonie fixe
4240,img_4240,1300,0.9831217832348447,1300,Jeux vidéo ancien
4241,img_4241,1301,0.9921523793623692,1301,Consoles rétro
4242,img_4242,2705,0.9964606021371806,2705,Accessoires console
4243,img_4243,2583,0.996893750475594,2583,Articles sport
4244,img_4244,1280,0.767388716319053,1280,Accessoires téléphones
4245,img_4245,2585,0.4596930358775387,2585,Sports & Loisirs
4246,img_4246,2705,0.7613600435045556,2705,Accessoires console
4247,img_4247,2280,0.9998355824392533,2280,Jeux vidéo
4248,img_4248,2582,0.24695382847060302,1280,Matériel & accessoires
4249,img_4249,1160,0.9999683263872152,1160,Électroménager
4250,img_4250,2522,0.9998562925101006,2522,Équipement bébé
4251,img_4251,1301,0.684965168939461,1281,Consoles rétro
4252,img_4252,1320,0.47859905230075933,1560,CD
4253,img_4253,1280,0.5126262316146951,2582,Accessoires téléphones
4254,img_4254,2280,0.8912035453385172,2280,Jeux vidéo
4255,img_4255,2403,0.278730783250107,1280,Livres en langues étrangères
4256,img_4256,1140,0.9903555541164842,1140,TV
4257,img_4257,40,0.6157776651472793,40,DVD & Films
4258,img_4258,2060,0.9159855541317802,2060,Articles soins
4259,img_4259,2583,0.5054801316277013,2583,Articles sport
4260,img_4260,10,0.9641823399514281,2280,Livres
4261,img_4261,2280,0.9597995128999846,2280,Jeux vidéo
4262,img_4262,2582,0.9547364799767002,1560,Matériel & accessoires
4263,img_4263,1300,0.42103363197578714,1280,Jeux vidéo ancien
4264,img_4264,2583,0.8862295601114007,2583,Articles sport
4265,img_4265,1920,0.9918362978477786,2060,Musique amplifiée
4266,img_4266,50,0.4307738734290897,2462,Jouets & Jeux
4267,img_4267,1160,0.9586314896873118,1160,Électroménager
4268,img_4268,2705,0.8477164181315477,10,Accessoires console
4269,img_4269,1281,0.9137950327176785,2522,Téléphonie fixe
4270,img_4270,2060,0.40416955964241524,1280,Articles soins
4271,img_4271,2583,0.983247918831212,2583,Articles sport
4272,img_4272,1281,0.8908445520104752,1281,Téléphonie fixe
4273,img_4273,2403,0.9224587023459009,2403,Livres en langues étrangères
4274,img_4274,2583,0.27679417564146286,2583,Articles sport
4275,img_4275,1280,0.24210425370013997,1280,Accessoires téléphones
4276,img_4276,2522,0.7343218437578494,2522,Équipement bébé
4277,img_4277,2280,0.7674031069665822,2280,Jeux vidéo
4278,img_4278,1300,0.23524462493688933,2583,Jeux vidéo ancien
4279,img_4279,1560,0.8118122257768972,1320,Photos
4280,img_4280,10,0.8123141484700619,2280,Livres
4281,img_4281,1281,0.6127118052691103,50,Téléphonie fixe
4282,img_4282,1920,0.4265532519755976,2522,Musique amplifiée
