original_index,imageid,predicted_category,prediction_probability,true_category,predicted_category_name
3707,img_3707,2522,0.54263574,2060,Équipement bébé
3708,img_3708,1300,0.9662763,1300,Jeux vidéo ancien
3709,img_3709,2585,0.8634998,1280,Sports & Loisirs
3710,img_3710,40,0.5947202,2403,DVD & Films
3711,img_3711,40,0.92525786,40,DVD & Films
3712,img_3712,1300,0.9895633,1280,Jeux vidéo ancien
3713,img_3713,2403,0.98135453,2403,Livres en langues étrangères
3714,img_3714,2585,0.27832252,50,Sports & Loisirs
3715,img_3715,2280,0.7427042,2280,Jeux vidéo
3716,img_3716,1160,0.9919774,1160,Électroménager
3717,img_3717,1280,0.9953243,1280,Accessoires téléphones
3718,img_3718,1301,0.46401083,2522,Consoles rétro
3719,img_3719,2403,0.9891718,2403,Livres en langues étrangères
3720,img_3720,2583,0.974409,2583,Articles sport
3721,img_3721,2905,0.9932696,2905,Instruments musique
3722,img_3722,1320,0.56698436,2060,CD
3723,img_3723,2280,0.89408773,2280,Jeux vidéo
3724,img_3724,1300,0.975942,1300,Jeux vidéo ancien
3725,img_3725,2583,0.7800341,2583,Articles sport
3726,img_3726,1140,0.22851962,1280,TV
3727,img_3727,1300,0.74328244,1280,Jeux vidéo ancien
3728,img_3728,10,0.53337944,2403,Livres
3729,img_3729,2280,0.9059933,2280,Jeux vidéo
3730,img_3730,2280,0.94421756,2280,Jeux vidéo
3731,img_3731,2583,0.9984749,2583,Articles sport
3732,img_3732,1280,0.39314464,1560,Accessoires téléphones
3733,img_3733,10,0.79416466,10,Livres
3734,img_3734,1280,0.7797873,1320,Accessoires téléphones
3735,img_3735,2403,0.41232485,1281,Livres en langues étrangères
3736,img_3736,10,0.7078835,10,Livres
3737,img_3737,10,0.37839815,2280,Livres
3738,img_3738,1920,0.38793617,1920,Musique amplifiée
3739,img_3739,2582,0.5511635,1302,Matériel & accessoires
3740,img_3740,50,0.46703917,2522,Jouets & Jeux
3741,img_3741,2522,0.9994271,2522,Équipement bébé
3742,img_3742,2220,0.6454408,2220,Puériculture
3743,img_3743,1281,0.1723316,2583,Téléphonie fixe
3744,img_3744,1302,0.37356836,1280,Jeux vidéo rétro
3745,img_3745,2585,0.38145146,1302,Sports & Loisirs
3746,img_3746,2403,0.20072246,1281,Livres en langues étrangères
3747,img_3747,2583,0.99748826,2583,Articles sport
3748,img_3748,2583,0.5306578,1140,Articles sport
3749,img_3749,2583,0.5929472,2583,Articles sport
3750,img_3750,2060,0.76350254,2582,Articles soins
3751,img_3751,1320,0.2507769,1560,CD
3752,img_3752,1281,0.3350923,2522,Téléphonie fixe
3753,img_3753,1300,0.61778617,1300,Jeux vidéo ancien
3754,img_3754,10,0.43268493,10,Livres
3755,img_3755,2583,0.8684522,2583,Articles sport
3756,img_3756,2280,0.7583379,2280,Jeux vidéo
3757,img_3757,1160,0.9993926,1160,Électroménager
3758,img_3758,2060,0.93025625,1560,Articles soins
3759,img_3759,1320,0.30463907,2583,CD
3760,img_3760,1281,0.5154461,1281,Téléphonie fixe
3761,img_3761,1560,0.88419425,1560,Photos
3762,img_3762,1300,0.46166724,1280,Jeux vidéo ancien
3763,img_3763,10,0.34748316,10,Livres
3764,img_3764,1920,0.9936726,1920,Musique amplifiée
3765,img_3765,1180,0.9877073,1180,Décoration
3766,img_3766,2403,0.34920782,2280,Livres en langues étrangères
3767,img_3767,2462,0.5950129,2462,Fournitures bureau
3768,img_3768,2060,0.89336777,2060,Articles soins
3769,img_3769,40,0.46431997,40,DVD & Films
3770,img_3770,1140,0.9579281,1140,TV
3771,img_3771,1280,0.47939965,1140,Accessoires téléphones
3772,img_3772,1280,0.38545597,1160,Accessoires téléphones
3773,img_3773,1560,0.77791125,1560,Photos
3774,img_3774,2522,0.43466258,1560,Équipement bébé
3775,img_3775,1302,0.36255416,2583,Jeux vidéo rétro
3776,img_3776,1560,0.9921921,1560,Photos
3777,img_3777,1560,0.9931075,1560,Photos
3778,img_3778,2582,0.3675883,2060,Matériel & accessoires
3779,img_3779,2462,0.4782332,1160,Fournitures bureau
3780,img_3780,2403,0.91396344,2403,Livres en langues étrangères
3781,img_3781,2403,0.7010186,2403,Livres en langues étrangères
3782,img_3782,2060,0.288526,2582,Articles soins
3783,img_3783,2585,0.6640745,1560,Sports & Loisirs
3784,img_3784,2583,0.9413145,2583,Articles sport
3785,img_3785,1560,0.84407586,1560,Photos
3786,img_3786,1300,0.9589808,1300,Jeux vidéo ancien
3787,img_3787,2582,0.9210119,2582,Matériel & accessoires
3788,img_3788,2060,0.41404226,2582,Articles soins
3789,img_3789,1300,0.96250653,1300,Jeux vidéo ancien
3790,img_3790,1280,0.91251826,1280,Accessoires téléphones
3791,img_3791,2583,0.9631574,2583,Articles sport
3792,img_3792,2585,0.48760384,2583,Sports & Loisirs
3793,img_3793,1140,0.8804585,1140,TV
3794,img_3794,1160,0.9909841,1160,Électroménager
3795,img_3795,2583,0.9863007,2583,Articles sport
3796,img_3796,1140,0.9842657,1140,TV
3797,img_3797,1280,0.24471597,1302,Accessoires téléphones
3798,img_3798,1320,0.28865665,2582,CD
3799,img_3799,1140,0.25900346,2522,TV
3800,img_3800,1300,0.5238848,1300,Jeux vidéo ancien
3801,img_3801,1160,0.9805,1160,Électroménager
3802,img_3802,40,0.91211146,40,DVD & Films
3803,img_3803,2280,0.80583805,2280,Jeux vidéo
3804,img_3804,2905,0.97876704,2905,Instruments musique
3805,img_3805,2403,0.40788394,1140,Livres en langues étrangères
3806,img_3806,1281,0.29470557,2403,Téléphonie fixe
3807,img_3807,2060,0.26556095,1560,Articles soins
3808,img_3808,2585,0.25528076,2583,Sports & Loisirs
3809,img_3809,2060,0.37081414,2060,Articles soins
3810,img_3810,2582,0.1822159,50,Matériel & accessoires
3811,img_3811,2060,0.4666211,1560,Articles soins
3812,img_3812,10,0.55572397,2280,Livres
3813,img_3813,1140,0.9947752,1140,TV
3814,img_3814,1160,0.9994442,1160,Électroménager
3815,img_3815,2582,0.2530467,1280,Matériel & accessoires
3816,img_3816,2462,0.7440418,50,Fournitures bureau
3817,img_3817,1281,0.21208113,60,Téléphonie fixe
3818,img_3818,2583,0.9973252,2583,Articles sport
3819,img_3819,2583,0.31635708,2583,Articles sport
3820,img_3820,1140,0.9893662,1140,TV
3821,img_3821,2522,0.99308634,2522,Équipement bébé
3822,img_3822,1300,0.68979275,2585,Jeux vidéo ancien
3823,img_3823,2060,0.23082826,2060,Articles soins
3824,img_3824,1300,0.7324437,1280,Jeux vidéo ancien
3825,img_3825,1140,0.6951706,1180,TV
3826,img_3826,2905,0.8267772,1160,Instruments musique
3827,img_3827,10,0.9336787,10,Livres
3828,img_3828,2280,0.9995364,2280,Jeux vidéo
3829,img_3829,2060,0.29212138,1280,Articles soins
3830,img_3830,1160,0.91400915,1160,Électroménager
3831,img_3831,1280,0.37953037,1140,Accessoires téléphones
3832,img_3832,1280,0.47754398,1140,Accessoires téléphones
3833,img_3833,2585,0.2538288,2583,Sports & Loisirs
3834,img_3834,2060,0.8669008,2060,Articles soins
3835,img_3835,2585,0.33710122,2585,Sports & Loisirs
3836,img_3836,1920,0.9967182,1920,Musique amplifiée
3837,img_3837,2522,0.76614517,2522,Équipement bébé
3838,img_3838,1920,0.9718188,1920,Musique amplifiée
3839,img_3839,1920,0.83032405,1920,Musique amplifiée
3840,img_3840,2403,0.28059563,1281,Livres en langues étrangères
3841,img_3841,60,0.9608619,60,Consoles
3842,img_3842,1320,0.35912776,1280,CD
3843,img_3843,2522,0.29452297,2585,Équipement bébé
3844,img_3844,1320,0.26913643,1320,CD
3845,img_3845,1940,0.9323995,1940,Instrument musique
3846,img_3846,1920,0.9843492,1560,Musique amplifiée
3847,img_3847,1920,0.4156172,2060,Musique amplifiée
3848,img_3848,1920,0.9984763,1920,Musique amplifiée
3849,img_3849,1920,0.7066527,2060,Musique amplifiée
3850,img_3850,2220,0.99117213,2220,Puériculture
3851,img_3851,1160,0.99928856,1160,Électroménager
3852,img_3852,1140,0.8932554,1140,TV
3853,img_3853,2583,0.9560416,2583,Articles sport
3854,img_3854,10,0.48142672,10,Livres
3855,img_3855,2582,0.2264532,1560,Matériel & accessoires
3856,img_3856,2583,0.92135364,2583,Articles sport
3857,img_3857,2585,0.48326114,2583,Sports & Loisirs
3858,img_3858,2403,0.963631,2403,Livres en langues étrangères
3859,img_3859,2582,0.24550827,2060,Matériel & accessoires
3860,img_3860,50,0.40757704,50,Jouets & Jeux
3861,img_3861,2583,0.99917454,2583,Articles sport
3862,img_3862,2583,0.83122206,2583,Articles sport
3863,img_3863,2582,0.50841016,1560,Matériel & accessoires
3864,img_3864,1302,0.569654,1320,Jeux vidéo rétro
3865,img_3865,1280,0.3217062,60,Accessoires téléphones
3866,img_3866,2583,0.99713516,2583,Articles sport
3867,img_3867,2522,0.60544664,2522,Équipement bébé
3868,img_3868,2060,0.32169896,2060,Articles soins
3869,img_3869,1302,0.3388869,1281,Jeux vidéo rétro
3870,img_3870,1560,0.9936255,1560,Photos
3871,img_3871,2522,0.9870177,2522,Équipement bébé
3872,img_3872,1920,0.99737,1920,Musique amplifiée
3873,img_3873,1140,0.4040388,1320,TV
3874,img_3874,2280,0.8365141,2280,Jeux vidéo
3875,img_3875,1300,0.9056566,1280,Jeux vidéo ancien
3876,img_3876,2280,0.37214658,2280,Jeux vidéo
3877,img_3877,1180,0.38374186,1180,Décoration
3878,img_3878,1320,0.59086186,1320,CD
3879,img_3879,2585,0.3580413,1300,Sports & Loisirs
3880,img_3880,1160,0.8235478,1160,Électroménager
3881,img_3881,1302,0.24791914,2583,Jeux vidéo rétro
3882,img_3882,1320,0.9920482,1320,CD
3883,img_3883,10,0.39274833,10,Livres
3884,img_3884,2705,0.9967434,2705,Accessoires console
3885,img_3885,1140,0.8003178,1140,TV
3886,img_3886,1160,0.9902091,1160,Électroménager
3887,img_3887,2522,0.99708134,2522,Équipement bébé
3888,img_3888,2060,0.21889378,2462,Articles soins
3889,img_3889,2280,0.6654388,2403,Jeux vidéo
3890,img_3890,2522,0.50312054,2522,Équipement bébé
3891,img_3891,2582,0.7425662,2582,Matériel & accessoires
3892,img_3892,40,0.9541084,50,DVD & Films
3893,img_3893,2583,0.5751042,1320,Articles sport
3894,img_3894,1160,0.99864346,1160,Électroménager
3895,img_3895,1920,0.9923074,1920,Musique amplifiée
3896,img_3896,1302,0.46088675,2583,Jeux vidéo rétro
3897,img_3897,1281,0.30903524,2060,Téléphonie fixe
3898,img_3898,2585,0.54286,2585,Sports & Loisirs
3899,img_3899,1300,0.93965614,1280,Jeux vidéo ancien
3900,img_3900,10,0.26457784,1160,Livres
3901,img_3901,1560,0.33844408,1300,Photos
3902,img_3902,2583,0.97704834,2583,Articles sport
3903,img_3903,2583,0.99790514,2583,Articles sport
3904,img_3904,1320,0.12248619,1302,CD
3905,img_3905,50,0.5301023,50,Jouets & Jeux
3906,img_3906,2583,0.94304585,2583,Articles sport
3907,img_3907,1160,0.9368595,1160,Électroménager
3908,img_3908,2585,0.24320573,1560,Sports & Loisirs
3909,img_3909,2060,0.434138,2060,Articles soins
3910,img_3910,1302,0.58798796,1302,Jeux vidéo rétro
3911,img_3911,2583,0.9985843,2583,Articles sport
3912,img_3912,2522,0.2910709,2583,Équipement bébé
3913,img_3913,1920,0.9938624,1920,Musique amplifiée
3914,img_3914,2280,0.99824226,2280,Jeux vidéo
3915,img_3915,50,0.964336,50,Jouets & Jeux
3916,img_3916,1300,0.7961562,1300,Jeux vidéo ancien
3917,img_3917,1280,0.32927343,2280,Accessoires téléphones
3918,img_3918,2705,0.956385,2705,Accessoires console
3919,img_3919,1160,0.72853035,1180,Électroménager
3920,img_3920,2582,0.15776005,1180,Matériel & accessoires
3921,img_3921,1320,0.5289733,1320,CD
3922,img_3922,1920,0.9959578,1920,Musique amplifiée
3923,img_3923,1320,0.42172468,1180,CD
3924,img_3924,2060,0.14815606,2522,Articles soins
3925,img_3925,2583,0.5351235,2583,Articles sport
3926,img_3926,2060,0.38605523,1940,Articles soins
3927,img_3927,1300,0.4399036,1280,Jeux vidéo ancien
3928,img_3928,1300,0.5984688,1300,Jeux vidéo ancien
3929,img_3929,1560,0.5977951,1560,Photos
3930,img_3930,2522,0.9976319,2522,Équipement bébé
3931,img_3931,1140,0.99769706,1140,TV
3932,img_3932,2462,0.39002094,10,Fournitures bureau
3933,img_3933,1920,0.99174964,1920,Musique amplifiée
3934,img_3934,2403,0.664464,2403,Livres en langues étrangères
3935,img_3935,2522,0.5683309,2522,Équipement bébé
3936,img_3936,2705,0.40743226,2522,Accessoires console
3937,img_3937,1300,0.8809567,1300,Jeux vidéo ancien
3938,img_3938,1300,0.79075736,1300,Jeux vidéo ancien
3939,img_3939,1920,0.9794646,1920,Musique amplifiée
3940,img_3940,2280,0.7741486,2280,Jeux vidéo
3941,img_3941,2462,0.9270378,2462,Fournitures bureau
3942,img_3942,2582,0.30634615,2403,Matériel & accessoires
3943,img_3943,2583,0.92982036,2583,Articles sport
3944,img_3944,2522,0.509899,2522,Équipement bébé
3945,img_3945,1302,0.71286273,1302,Jeux vidéo rétro
3946,img_3946,1140,0.187886,1140,TV
3947,img_3947,1160,0.9935614,1160,Électroménager
3948,img_3948,2280,0.39793384,2403,Jeux vidéo
3949,img_3949,50,0.885413,50,Jouets & Jeux
3950,img_3950,1320,0.32334375,1320,CD
3951,img_3951,1300,0.7415251,1300,Jeux vidéo ancien
3952,img_3952,40,0.21022156,2220,DVD & Films
3953,img_3953,1300,0.28871247,2220,Jeux vidéo ancien
3954,img_3954,10,0.57755125,10,Livres
3955,img_3955,1320,0.30077764,1302,CD
3956,img_3956,1320,0.22895707,2585,CD
3957,img_3957,60,0.9779018,50,Consoles
3958,img_3958,1920,0.98844296,1920,Musique amplifiée
3959,img_3959,2403,0.30032322,2280,Livres en langues étrangères
3960,img_3960,1281,0.9027364,1281,Téléphonie fixe
3961,img_3961,2522,0.8210854,2522,Équipement bébé
3962,img_3962,1280,0.95614845,1280,Accessoires téléphones
3963,img_3963,2583,0.31413954,2583,Articles sport
3964,img_3964,2522,0.8904111,2522,Équipement bébé
3965,img_3965,2060,0.3663221,2060,Articles soins
3966,img_3966,2585,0.23504393,2583,Sports & Loisirs
3967,img_3967,2403,0.95253825,2403,Livres en langues étrangères
3968,img_3968,2705,0.9989441,2705,Accessoires console
3969,img_3969,2585,0.9581989,2585,Sports & Loisirs
3970,img_3970,1160,0.9984332,1160,Électroménager
3971,img_3971,2583,0.9612922,2583,Articles sport
3972,img_3972,2060,0.46160397,1920,Articles soins
3973,img_3973,1160,0.9456127,1160,Électroménager
3974,img_3974,1140,0.9946367,1140,TV
3975,img_3975,2583,0.76667213,2583,Articles sport
3976,img_3976,2583,0.92093587,2583,Articles sport
3977,img_3977,1281,0.27973348,1302,Téléphonie fixe
3978,img_3978,1300,0.53124696,1300,Jeux vidéo ancien
3979,img_3979,2060,0.96297544,2060,Articles soins
3980,img_3980,1300,0.8565246,1280,Jeux vidéo ancien
3981,img_3981,1301,0.60585976,1301,Consoles rétro
3982,img_3982,2583,0.9496286,2583,Articles sport
3983,img_3983,2522,0.6383899,2583,Équipement bébé
3984,img_3984,1280,0.22404245,1302,Accessoires téléphones
3985,img_3985,2462,0.9553761,2462,Fournitures bureau
3986,img_3986,2705,0.971015,2705,Accessoires console
3987,img_3987,1280,0.36939618,1280,Accessoires téléphones
3988,img_3988,1560,0.37017542,50,Photos
3989,img_3989,1320,0.38240635,1320,CD
3990,img_3990,1560,0.67108625,2585,Photos
3991,img_3991,2582,0.28111067,2582,Matériel & accessoires
3992,img_3992,1302,0.58877504,2220,Jeux vidéo rétro
3993,img_3993,2403,0.5652524,2280,Livres en langues étrangères
3994,img_3994,2582,0.42663875,2582,Matériel & accessoires
3995,img_3995,1560,0.35727853,1560,Photos
3996,img_3996,1300,0.9803736,1300,Jeux vidéo ancien
3997,img_3997,1320,0.90609366,1920,CD
3998,img_3998,10,0.90272254,10,Livres
3999,img_3999,1920,0.9876397,1920,Musique amplifiée
4000,img_4000,50,0.7839567,50,Jouets & Jeux
4001,img_4001,1560,0.8739999,1560,Photos
4002,img_4002,1302,0.29657772,1280,Jeux vidéo rétro
4003,img_4003,2583,0.95690674,2583,Articles sport
4004,img_4004,2060,0.2479379,1920,Articles soins
4005,img_4005,2462,0.9707635,2583,Fournitures bureau
4006,img_4006,1560,0.64028275,1560,Photos
4007,img_4007,1920,0.99259466,1920,Musique amplifiée
4008,img_4008,2403,0.66586876,2403,Livres en langues étrangères
4009,img_4009,1560,0.81749606,1560,Photos
4010,img_4010,2583,0.5030473,2583,Articles sport
4011,img_4011,1280,0.1993777,2582,Accessoires téléphones
4012,img_4012,2705,0.9652956,2705,Accessoires console
4013,img_4013,10,0.6108387,10,Livres
4014,img_4014,1300,0.96365464,1300,Jeux vidéo ancien
4015,img_4015,2585,0.99285674,2585,Sports & Loisirs
4016,img_4016,1320,0.4378053,1320,CD
4017,img_4017,1920,0.43084547,1920,Musique amplifiée
4018,img_4018,1920,0.9975993,1920,Musique amplifiée
4019,img_4019,1560,0.61534137,1560,Photos
4020,img_4020,2705,0.99542576,2705,Accessoires console
4021,img_4021,40,0.6498392,40,DVD & Films
4022,img_4022,2280,0.8293961,2280,Jeux vidéo
4023,img_4023,1280,0.6332304,1280,Accessoires téléphones
4024,img_4024,1302,0.14657074,1300,Jeux vidéo rétro
4025,img_4025,2582,0.5122689,1560,Matériel & accessoires
4026,img_4026,2522,0.35555664,1280,Équipement bébé
4027,img_4027,60,0.7543004,60,Consoles
4028,img_4028,2583,0.7898596,2583,Articles sport
4029,img_4029,2403,0.47714543,2403,Livres en langues étrangères
4030,img_4030,1320,0.35338795,1280,CD
4031,img_4031,10,0.67922217,10,Livres
4032,img_4032,2583,0.9180697,2583,Articles sport
4033,img_4033,2403,0.6824592,2403,Livres en langues étrangères
4034,img_4034,2705,0.4873252,2403,Accessoires console
4035,img_4035,1940,0.6376594,1281,Instrument musique
4036,img_4036,2585,0.5062148,2522,Sports & Loisirs
4037,img_4037,2583,0.9939692,2583,Articles sport
4038,img_4038,10,0.3970383,10,Livres
4039,img_4039,2403,0.43850377,2403,Livres en langues étrangères
4040,img_4040,2582,0.20501342,2220,Matériel & accessoires
4041,img_4041,1140,0.42658952,40,TV
4042,img_4042,1320,0.7212999,1320,CD
4043,img_4043,2060,0.15087654,1300,Articles soins
4044,img_4044,2522,0.40708104,2522,Équipement bébé
4045,img_4045,1920,0.4376469,1320,Musique amplifiée
4046,img_4046,2403,0.28736338,1940,Livres en langues étrangères
4047,img_4047,2060,0.6220877,1280,Articles soins
4048,img_4048,2403,0.9144592,1180,Livres en langues étrangères
4049,img_4049,2060,0.18664432,2583,Articles soins
4050,img_4050,1301,0.99882585,1301,Consoles rétro
4051,img_4051,10,0.9991246,10,Livres
4052,img_4052,1320,0.91359854,1320,CD
4053,img_4053,2583,0.5687257,2582,Articles sport
4054,img_4054,10,0.9170633,10,Livres
4055,img_4055,1560,0.94128686,1560,Photos
4056,img_4056,2522,0.9894985,2522,Équipement bébé
4057,img_4057,2522,0.6532398,2522,Équipement bébé
4058,img_4058,1302,0.5147088,1300,Jeux vidéo rétro
4059,img_4059,2522,0.99928457,2522,Équipement bébé
4060,img_4060,2583,0.9922736,2583,Articles sport
4061,img_4061,2522,0.9908518,2522,Équipement bébé
4062,img_4062,1300,0.40036124,1300,Jeux vidéo ancien
4063,img_4063,2522,0.95942116,2522,Équipement bébé
4064,img_4064,2060,0.8544655,2060,Articles soins
4065,img_4065,2582,0.98813677,2582,Matériel & accessoires
4066,img_4066,1302,0.30122998,1280,Jeux vidéo rétro
4067,img_4067,2522,0.33085483,2462,Équipement bébé
4068,img_4068,60,0.9918824,60,Consoles
4069,img_4069,1300,0.4651375,1300,Jeux vidéo ancien
4070,img_4070,2462,0.96862406,1160,Fournitures bureau
4071,img_4071,1560,0.46567997,2522,Photos
4072,img_4072,2583,0.8416885,2583,Articles sport
4073,img_4073,1560,0.4547941,1920,Photos
4074,img_4074,2462,0.5853149,1281,Fournitures bureau
4075,img_4075,1560,0.7726931,1560,Photos
4076,img_4076,2585,0.28731692,2583,Sports & Loisirs
4077,img_4077,1140,0.94007635,1140,TV
4078,img_4078,1140,0.3371731,1281,TV
4079,img_4079,1281,0.2476096,2280,Téléphonie fixe
4080,img_4080,1301,0.9941848,1301,Consoles rétro
4081,img_4081,2705,0.44876677,40,Accessoires console
4082,img_4082,1160,0.24776827,2462,Électroménager
4083,img_4083,2583,0.98882186,2583,Articles sport
4084,img_4084,2705,0.40359622,2403,Accessoires console
4085,img_4085,1302,0.65822655,1302,Jeux vidéo rétro
4086,img_4086,1302,0.39889807,1300,Jeux vidéo rétro
4087,img_4087,1920,0.9611598,1920,Musique amplifiée
4088,img_4088,1300,0.2631907,1302,Jeux vidéo ancien
4089,img_4089,2462,0.32689145,40,Fournitures bureau
4090,img_4090,2522,0.8636308,1560,Équipement bébé
4091,img_4091,1300,0.96752775,1300,Jeux vidéo ancien
4092,img_4092,2060,0.53982705,1560,Articles soins
4093,img_4093,2583,0.99317545,2583,Articles sport
4094,img_4094,1300,0.9597494,1300,Jeux vidéo ancien
4095,img_4095,60,0.5739945,60,Consoles
4096,img_4096,1560,0.7450419,1280,Photos
4097,img_4097,2522,0.78514564,2060,Équipement bébé
4098,img_4098,60,0.98123187,60,Consoles
4099,img_4099,1302,0.44559005,2583,Jeux vidéo rétro
4100,img_4100,2522,0.9758706,2522,Équipement bébé
4101,img_4101,2060,0.8669275,2060,Articles soins
4102,img_4102,2522,0.9257377,2522,Équipement bébé
4103,img_4103,1300,0.8106354,1300,Jeux vidéo ancien
4104,img_4104,1140,0.8518177,1140,TV
4105,img_4105,1281,0.5606267,1280,Téléphonie fixe
4106,img_4106,2582,0.44810188,2582,Matériel & accessoires
4107,img_4107,1560,0.9863144,1560,Photos
4108,img_4108,1281,0.24497193,2060,Téléphonie fixe
4109,img_4109,1920,0.99486804,1920,Musique amplifiée
4110,img_4110,1560,0.94260186,1560,Photos
4111,img_4111,1281,0.82001925,1940,Téléphonie fixe
4112,img_4112,1320,0.5222557,1302,CD
4113,img_4113,2705,0.5529982,1160,Accessoires console
4114,img_4114,1301,0.5090527,1301,Consoles rétro
4115,img_4115,2403,0.77248126,2462,Livres en langues étrangères
4116,img_4116,50,0.34884083,2522,Jouets & Jeux
4117,img_4117,2522,0.93828964,2522,Équipement bébé
4118,img_4118,2060,0.4724522,2060,Articles soins
4119,img_4119,40,0.96984744,10,DVD & Films
4120,img_4120,1140,0.85537475,1140,TV
4121,img_4121,1920,0.9737897,1920,Musique amplifiée
4122,img_4122,2522,0.3157598,1280,Équipement bébé
4123,img_4123,2905,0.8720799,2905,Instruments musique
4124,img_4124,1320,0.5444764,2583,CD
4125,img_4125,1920,0.99683183,1920,Musique amplifiée
4126,img_4126,1300,0.5865951,1300,Jeux vidéo ancien
4127,img_4127,2583,0.9850579,2583,Articles sport
4128,img_4128,2403,0.97809654,2403,Livres en langues étrangères
4129,img_4129,10,0.99919504,10,Livres
4130,img_4130,2583,0.6574496,2583,Articles sport
4131,img_4131,1940,0.9987307,1940,Instrument musique
4132,img_4132,2583,0.46222454,2583,Articles sport
4133,img_4133,2585,0.7677627,40,Sports & Loisirs
4134,img_4134,1300,0.9531102,1300,Jeux vidéo ancien
4135,img_4135,1140,0.9345095,1140,TV
4136,img_4136,10,0.25684592,2403,Livres
4137,img_4137,2403,0.96569043,2403,Livres en langues étrangères
4138,img_4138,2583,0.94046074,2583,Articles sport
4139,img_4139,2280,0.9996203,2280,Jeux vidéo
4140,img_4140,1281,0.42919326,1281,Téléphonie fixe
4141,img_4141,1160,0.99762315,1160,Électroménager
4142,img_4142,1302,0.31844154,50,Jeux vidéo rétro
4143,img_4143,1560,0.8889874,2583,Photos
4144,img_4144,2280,0.61496973,2280,Jeux vidéo
4145,img_4145,2583,0.7400023,2583,Articles sport
4146,img_4146,1302,0.26421005,1300,Jeux vidéo rétro
4147,img_4147,2060,0.49861085,1560,Articles soins
4148,img_4148,1560,0.6754254,1560,Photos
4149,img_4149,2280,0.6261411,2403,Jeux vidéo
4150,img_4150,2585,0.9606367,2585,Sports & Loisirs
4151,img_4151,2403,0.5805699,1160,Livres en langues étrangères
4152,img_4152,1180,0.4366097,2403,Décoration
4153,img_4153,1140,0.40811688,1140,TV
4154,img_4154,2060,0.4935538,50,Articles soins
4155,img_4155,10,0.6574999,10,Livres
4156,img_4156,1920,0.9965758,1920,Musique amplifiée
4157,img_4157,2583,0.81815994,2583,Articles sport
4158,img_4158,2705,0.46083778,40,Accessoires console
4159,img_4159,1160,0.99216825,1160,Électroménager
4160,img_4160,2705,0.37566757,1140,Accessoires console
4161,img_4161,2462,0.57327753,2403,Fournitures bureau
4162,img_4162,2403,0.57286566,2403,Livres en langues étrangères
4163,img_4163,1140,0.9164559,1280,TV
4164,img_4164,1140,0.9321395,1140,TV
4165,img_4165,2582,0.8423369,2582,Matériel & accessoires
4166,img_4166,2403,0.69819397,2060,Livres en langues étrangères
4167,img_4167,2705,0.62725264,2705,Accessoires console
4168,img_4168,1300,0.48833948,2522,Jeux vidéo ancien
4169,img_4169,1281,0.38486436,1940,Téléphonie fixe
4170,img_4170,10,0.9966241,10,Livres
4171,img_4171,10,0.9242609,10,Livres
4172,img_4172,2905,0.61761475,2403,Instruments musique
4173,img_4173,40,0.878531,2462,DVD & Films
4174,img_4174,1280,0.32943034,1302,Accessoires téléphones
4175,img_4175,2522,0.95608354,2522,Équipement bébé
4176,img_4176,2583,0.85937977,2583,Articles sport
4177,img_4177,1281,0.3036699,1920,Téléphonie fixe
4178,img_4178,1300,0.979677,1280,Jeux vidéo ancien
4179,img_4179,1281,0.6582846,1940,Téléphonie fixe
4180,img_4180,2582,0.91484,2582,Matériel & accessoires
4181,img_4181,2583,0.3987761,2583,Articles sport
4182,img_4182,2522,0.98022044,2220,Équipement bébé
4183,img_4183,2403,0.8245127,2403,Livres en langues étrangères
4184,img_4184,2705,0.52440226,10,Accessoires console
4185,img_4185,2583,0.21283679,2583,Articles sport
4186,img_4186,2280,0.8752805,2280,Jeux vidéo
4187,img_4187,1302,0.23692442,10,Jeux vidéo rétro
4188,img_4188,2522,0.8388604,40,Équipement bébé
4189,img_4189,2583,0.36062798,1302,Articles sport
4190,img_4190,1320,0.38805,2583,CD
4191,img_4191,1302,0.2590252,2585,Jeux vidéo rétro
4192,img_4192,2280,0.57289904,2280,Jeux vidéo
4193,img_4193,2905,0.6129633,2905,Instruments musique
4194,img_4194,2522,0.79124373,2522,Équipement bébé
4195,img_4195,2280,0.9995776,2280,Jeux vidéo
4196,img_4196,1302,0.38810185,1280,Jeux vidéo rétro
4197,img_4197,1560,0.9914471,1560,Photos
4198,img_4198,1300,0.9594562,1300,Jeux vidéo ancien
4199,img_4199,1302,0.5437026,1302,Jeux vidéo rétro
4200,img_4200,1180,0.4883254,1180,Décoration
4201,img_4201,1320,0.13856533,1300,CD
4202,img_4202,1140,0.67387605,1140,TV
4203,img_4203,2582,0.51239413,2582,Matériel & accessoires
4204,img_4204,1160,0.99938536,1160,Électroménager
4205,img_4205,1302,0.398178,2462,Jeux vidéo rétro
4206,img_4206,2462,0.9961434,2462,Fournitures bureau
4207,img_4207,2522,0.9330135,2522,Équipement bébé
4208,img_4208,2583,0.8795961,2583,Articles sport
4209,img_4209,1560,0.85813934,1560,Photos
4210,img_4210,1302,0.65007466,1280,Jeux vidéo rétro
4211,img_4211,1302,0.21359257,2060,Jeux vidéo rétro
4212,img_4212,1160,0.9960704,1160,Électroménager
4213,img_4213,1160,0.99233645,1160,Électroménager
4214,img_4214,1160,0.9085841,1160,Électroménager
4215,img_4215,1560,0.96661836,1560,Photos
